mean_metric_score,std_metric_score,split_type,mol_prop,model_name,AC_label,metric_name
0.591723285568506,0.20743163938709003,scaffold,MOR,grover_base_rdkit,AC,AUPRC
0.5678813207913201,0.21072306585741873,scaffold,MOR,grover_base_rdkit,AC,Precision_PPV
0.8773032106712562,0.11431655036800673,scaffold,MOR,grover_base_rdkit,AC,Precision_NPV
0.749903934452149,0.10906227408331108,scaffold,DOR,grover_base_rdkit,AC,AUROC
0.5113909942418793,0.20139303495432256,scaffold,DOR,grover_base_rdkit,AC,AUPRC
0.49057322705851725,0.19447372611043387,scaffold,DOR,grover_base_rdkit,AC,Precision_PPV
0.9156267686664417,0.052016916706508126,scaffold,DOR,grover_base_rdkit,AC,Precision_NPV
0.8017860660098476,0.08859713478991542,scaffold,KOR,grover_base_rdkit,AC,AUROC
0.6743058697446167,0.15183144964298445,scaffold,KOR,grover_base_rdkit,AC,AUPRC
0.6361944018742585,0.1698562739857413,scaffold,KOR,grover_base_rdkit,AC,Precision_PPV
0.8738285249650419,0.07722231939320014,scaffold,KOR,grover_base_rdkit,AC,Precision_NPV
0.9940812332633464,0.008401846395593191,random,MDR1,RF,AC,AUROC
0.9515250407928078,0.07714803049291369,random,MDR1,RF,AC,AUPRC
0.9253833203833204,0.11879312297140728,random,MDR1,RF,AC,Precision_PPV
0.9781112511962966,0.006024113548175506,random,MDR1,RF,AC,Precision_NPV
0.8213130602145748,0.36779882048310897,random,CYP3A4,RF,AC,AUROC
0.4843146982382535,0.32469036911688165,random,CYP3A4,RF,AC,AUPRC
0.30988446079654175,0.3689376083961581,random,CYP3A4,RF,AC,Precision_PPV
0.9844065200532861,0.00809020663758009,random,CYP3A4,RF,AC,Precision_NPV
0.2648985495831873,0.7399468713414109,random,CYP2D6,RF,AC,AUROC
0.09347246910570614,0.1417542313277837,random,CYP2D6,RF,AC,AUPRC
0.051249602887533906,0.18562909492883375,random,CYP2D6,RF,AC,Precision_PPV
0.980706360763651,0.014835603578319267,random,CYP2D6,RF,AC,Precision_NPV
0.9313357777225163,0.02140643767964533,random,MOR,RF,AC,AUROC
0.8803155452374019,0.038916666866236606,random,MOR,RF,AC,AUPRC
0.7328857182541029,0.09378061555151261,random,MOR,RF,AC,Precision_PPV
0.9351452064683962,0.021732721824400312,random,MOR,RF,AC,Precision_NPV
0.9003103993185181,0.030751418600216584,random,DOR,RF,AC,AUROC
0.7775570148318031,0.07394835277266425,random,DOR,RF,AC,AUPRC
0.6740472732640075,0.0631165758331242,random,DOR,RF,AC,Precision_PPV
0.92847189877872,0.025884267732724228,random,DOR,RF,AC,Precision_NPV
0.9180934461688423,0.030148948650952856,random,KOR,RF,AC,AUROC
0.8585504629006445,0.054449067859603406,random,KOR,RF,AC,AUPRC
0.7369891392553949,0.07183962335323486,random,KOR,RF,AC,Precision_PPV
0.9242182875920816,0.026101603438315513,random,KOR,RF,AC,Precision_NPV
0.9619312134024057,0.02853256938768434,random,MDR1,molbert,AC,AUROC
0.878306955477013,0.0877468334493429,random,MDR1,molbert,AC,AUPRC
0.6447876298419778,0.22235311159133564,random,MDR1,molbert,AC,Precision_PPV
0.9711200403259714,0.011545109387493264,random,MDR1,molbert,AC,Precision_NPV
0.590642982379738,0.45406790349226483,random,CYP3A4,molbert,AC,AUROC
0.2540444199458465,0.22756923986693461,random,CYP3A4,molbert,AC,AUPRC
0.07827503656934029,0.1796517667391547,random,CYP3A4,molbert,AC,Precision_PPV
0.978552681783549,0.009545239151253092,random,CYP3A4,molbert,AC,Precision_NPV
0.2847857654800947,0.7387522958816709,random,CYP2D6,molbert,AC,AUROC
0.1250771302437633,0.22783728500582523,random,CYP2D6,molbert,AC,AUPRC
0.012613421663280956,0.021709995353808673,random,CYP2D6,molbert,AC,Precision_PPV
0.9799923742126277,0.013835872164734317,random,CYP2D6,molbert,AC,Precision_NPV
0.8656119715043513,0.032608205539597965,random,MOR,molbert,AC,AUROC
0.7543094594494851,0.06468144170157507,random,MOR,molbert,AC,AUPRC
0.6340033695212168,0.08936912580208092,random,MOR,molbert,AC,Precision_PPV
0.8981414772771408,0.03494426593241314,random,MOR,molbert,AC,Precision_NPV
0.8205941099171771,0.026702145762942435,random,DOR,molbert,AC,AUROC
0.5871080782742926,0.0742856043880601,random,DOR,molbert,AC,AUPRC
0.5053539919413378,0.07033738245439981,random,DOR,molbert,AC,Precision_PPV
0.9194616156655187,0.028249842180126192,random,DOR,molbert,AC,Precision_NPV
0.8566617540077808,0.03607860054325886,random,KOR,molbert,AC,AUROC
0.7360616372430845,0.06585516861982271,random,KOR,molbert,AC,AUPRC
0.6526621128833995,0.07313780805181194,random,KOR,molbert,AC,Precision_PPV
0.8982330145133116,0.03375632098653112,random,KOR,molbert,AC,Precision_NPV
0.876861266459139,0.16207217315017805,random,MDR1,grover_base,AC,AUROC
0.732514872648134,0.2728979686791291,random,MDR1,grover_base,AC,AUPRC
0.64624290856489,0.3209179441953864,random,MDR1,grover_base,AC,Precision_PPV
0.943115764846366,0.053312493260358355,random,MDR1,grover_base,AC,Precision_NPV
0.4991821695072742,0.354911955596597,random,CYP3A4,grover_base,AC,AUROC
0.05002443475981007,0.04512487642664008,random,CYP3A4,grover_base,AC,AUPRC
0.03906372057335649,0.05126708904677881,random,CYP3A4,grover_base,AC,Precision_PPV
0.9548895654419381,0.06133956823833459,random,CYP3A4,grover_base,AC,Precision_NPV
0.21787530403620245,0.705091995539707,random,CYP2D6,grover_base,AC,AUROC
0.03610707155832211,0.028838325055131342,random,CYP2D6,grover_base,AC,AUPRC
0.012693135100710672,0.02414408652011865,random,CYP2D6,grover_base,AC,Precision_PPV
0.967339859820051,0.05914771552042786,random,CYP2D6,grover_base,AC,Precision_NPV
0.8724893069292129,0.050013992413495446,random,MOR,grover_base,AC,AUROC
0.7733285880140938,0.08681272603721217,random,MOR,grover_base,AC,AUPRC
0.6254466144291188,0.09089344172728472,random,MOR,grover_base,AC,Precision_PPV
0.9131854527051952,0.04411153589456674,random,MOR,grover_base,AC,Precision_NPV
0.7126387803723708,0.10797580300414711,random,DOR,grover_base,AC,AUROC
0.45530912168184545,0.13095888188441987,random,DOR,grover_base,AC,AUPRC
0.44867433131816364,0.1256672502567116,random,DOR,grover_base,AC,Precision_PPV
0.8684377256857905,0.05761761267863274,random,DOR,grover_base,AC,Precision_NPV
0.8379069084902029,0.10578470334495504,random,KOR,grover_base,AC,AUROC
0.7224928930689043,0.12459437619238105,random,KOR,grover_base,AC,AUPRC
0.6365616823291245,0.12160534900816644,random,KOR,grover_base,AC,Precision_PPV
0.8805862403894379,0.08932433654494544,random,KOR,grover_base,AC,Precision_NPV
0.968914249755628,0.02634592416246518,random,MDR1,grover_base_rdkit,AC,AUROC
0.8854908977659522,0.08905379301749283,random,MDR1,grover_base_rdkit,AC,AUPRC
0.7110300973536267,0.2286168544659132,random,MDR1,grover_base_rdkit,AC,Precision_PPV
0.9732565112791535,0.009428327896239116,random,MDR1,grover_base_rdkit,AC,Precision_NPV
0.6548301071261793,0.3696733166419664,random,CYP3A4,grover_base_rdkit,AC,AUROC
0.1222583539803736,0.11671608592094569,random,CYP3A4,grover_base_rdkit,AC,AUPRC
0.05490772724468355,0.05863184047573422,random,CYP3A4,grover_base_rdkit,AC,Precision_PPV
0.9755263206953958,0.01625512196684589,random,CYP3A4,grover_base_rdkit,AC,Precision_NPV
0.21502903154411163,0.7125798364483161,random,CYP2D6,grover_base_rdkit,AC,AUROC
0.06063253408438752,0.07967538760745783,random,CYP2D6,grover_base_rdkit,AC,AUPRC
0.013632661391036296,0.039415133263440635,random,CYP2D6,grover_base_rdkit,AC,Precision_PPV
0.95554501327583,0.0907380797912516,random,CYP2D6,grover_base_rdkit,AC,Precision_NPV
0.859151271484273,0.04132740877236418,random,MOR,grover_base_rdkit,AC,AUROC
0.759326377376466,0.05906258192634863,random,MOR,grover_base_rdkit,AC,AUPRC
0.6615968713516263,0.07572587453387075,random,MOR,grover_base_rdkit,AC,Precision_PPV
0.8814924121687506,0.047720678264005195,random,MOR,grover_base_rdkit,AC,Precision_NPV
0.8013775261721224,0.05485306442405095,random,DOR,grover_base_rdkit,AC,AUROC
0.5569666992476601,0.11056423086442171,random,DOR,grover_base_rdkit,AC,AUPRC
0.47820085034751275,0.08089987790052135,random,DOR,grover_base_rdkit,AC,Precision_PPV
0.9185937465996571,0.029133219664395027,random,DOR,grover_base_rdkit,AC,Precision_NPV
0.8622342991150568,0.05298959462253071,random,KOR,grover_base_rdkit,AC,AUROC
0.7569710284631649,0.0943485750383123,random,KOR,grover_base_rdkit,AC,AUPRC
0.6600423418247473,0.08813272447732987,random,KOR,grover_base_rdkit,AC,Precision_PPV
0.8994216678790841,0.03952000877364166,random,KOR,grover_base_rdkit,AC,Precision_NPV
0.9217540603769809,0.16649443513720733,scaffold,MDR1,RF,non-AC,AUROC
0.8437399394395758,0.22961121863380637,scaffold,MDR1,RF,non-AC,AUPRC
0.7550180375180375,0.33790045955913917,scaffold,MDR1,RF,non-AC,Precision_PPV
0.9798918445588451,0.01410441181762125,scaffold,MDR1,RF,non-AC,Precision_NPV
0.868223575567217,0.13039747260841522,scaffold,CYP3A4,RF,non-AC,AUROC
0.6836967936785989,0.2931813425095585,scaffold,CYP3A4,RF,non-AC,AUPRC
0.5681076181555634,0.4190393508946664,scaffold,CYP3A4,RF,non-AC,Precision_PPV
0.9898008403324502,0.01177558360488092,scaffold,CYP3A4,RF,non-AC,Precision_NPV
0.2891195861586435,0.7609793365608007,scaffold,CYP2D6,RF,non-AC,AUROC
0.2880554902961235,0.35267520825258236,scaffold,CYP2D6,RF,non-AC,AUPRC
0.012446874659474765,0.024638300933776575,scaffold,CYP2D6,RF,non-AC,Precision_PPV
0.9903919925944293,0.007711217925067127,scaffold,CYP2D6,RF,non-AC,Precision_NPV
0.933415110605248,0.020112932242755423,scaffold,MOR,RF,non-AC,AUROC
0.8689756527895899,0.0412928995919075,scaffold,MOR,RF,non-AC,AUPRC
0.7259136049380692,0.07480123398884624,scaffold,MOR,RF,non-AC,Precision_PPV
0.94811297248466,0.019192239379648632,scaffold,MOR,RF,non-AC,Precision_NPV
0.9059379961075608,0.03535191371714791,scaffold,DOR,RF,non-AC,AUROC
0.713047707092721,0.10021213777632317,scaffold,DOR,RF,non-AC,AUPRC
0.5652737038306286,0.12384574619623527,scaffold,DOR,RF,non-AC,Precision_PPV
0.9581315696509018,0.02442618317794911,scaffold,DOR,RF,non-AC,Precision_NPV
0.9298865950414791,0.029410394454063047,scaffold,KOR,RF,non-AC,AUROC
0.8336700076000476,0.06675761587432684,scaffold,KOR,RF,non-AC,AUPRC
0.7184869200728063,0.10478494738053884,scaffold,KOR,RF,non-AC,Precision_PPV
0.951928217786775,0.023404623871276658,scaffold,KOR,RF,non-AC,Precision_NPV
0.8254121096778436,0.21094588237540432,scaffold,MDR1,molbert,non-AC,AUROC
0.6850209261806508,0.2723592110573786,scaffold,MDR1,molbert,non-AC,AUPRC
0.6092525765071702,0.3702382780465834,scaffold,MDR1,molbert,non-AC,Precision_PPV
0.9503315845406226,0.09049686126157507,scaffold,MDR1,molbert,non-AC,Precision_NPV
0.8293948502424016,0.18561704968505166,scaffold,CYP3A4,molbert,non-AC,AUROC
0.40889672962016915,0.28466879564336806,scaffold,CYP3A4,molbert,non-AC,AUPRC
0.26279903942256355,0.3149268386543037,scaffold,CYP3A4,molbert,non-AC,Precision_PPV
0.9905494945573005,0.009229504348694115,scaffold,CYP3A4,molbert,non-AC,Precision_NPV
0.23026528044445876,0.7212891482159289,scaffold,CYP2D6,molbert,non-AC,AUROC
0.04634506084066574,0.07688641956420611,scaffold,CYP2D6,molbert,non-AC,AUPRC
0.011660285872951648,0.02047940253872087,scaffold,CYP2D6,molbert,non-AC,Precision_PPV
0.9539046449066767,0.10462529908524103,scaffold,CYP2D6,molbert,non-AC,Precision_NPV
0.865145690452081,0.03449824799082911,scaffold,MOR,molbert,non-AC,AUROC
0.7242101245922556,0.07490049533095115,scaffold,MOR,molbert,non-AC,AUPRC
0.6570422439954549,0.08155891894272721,scaffold,MOR,molbert,non-AC,Precision_PPV
0.9053486778070631,0.03341713725965464,scaffold,MOR,molbert,non-AC,Precision_NPV
0.8313053548473341,0.045816361416623416,scaffold,DOR,molbert,non-AC,AUROC
0.5387936723274721,0.08607757513591063,scaffold,DOR,molbert,non-AC,AUPRC
0.48107517911245573,0.12001703360281964,scaffold,DOR,molbert,non-AC,Precision_PPV
0.9330410214563151,0.04015437452463655,scaffold,DOR,molbert,non-AC,Precision_NPV
0.850761187581319,0.04031374395619095,scaffold,KOR,molbert,non-AC,AUROC
0.6612894261451621,0.10662277091539062,scaffold,KOR,molbert,non-AC,AUPRC
0.5537995836315872,0.104619903312317,scaffold,KOR,molbert,non-AC,Precision_PPV
0.9283078069312463,0.029355083975660928,scaffold,KOR,molbert,non-AC,Precision_NPV
0.7913304628387908,0.21538188529511798,scaffold,MDR1,grover_base,non-AC,AUROC
0.5556004456198687,0.3488125927476553,scaffold,MDR1,grover_base,non-AC,AUPRC
0.47646861304573496,0.4056728833306038,scaffold,MDR1,grover_base,non-AC,Precision_PPV
0.9641547924550081,0.03113225150125377,scaffold,MDR1,grover_base,non-AC,Precision_NPV
0.6576501064582312,0.21872004586718294,scaffold,CYP3A4,grover_base,non-AC,AUROC
0.11055321992278906,0.2078774460998644,scaffold,CYP3A4,grover_base,non-AC,AUPRC
0.08664674151707402,0.19610922641186906,scaffold,CYP3A4,grover_base,non-AC,Precision_PPV
0.9794333873253479,0.03012654106986371,scaffold,CYP3A4,grover_base,non-AC,Precision_NPV
0.17940234394049315,0.7014014657151467,scaffold,CYP2D6,grover_base,non-AC,AUROC
0.025220281761606955,0.034321852778458735,scaffold,CYP2D6,grover_base,non-AC,AUPRC
0.0043497648420431035,0.00819717336708364,scaffold,CYP2D6,grover_base,non-AC,Precision_PPV
0.9786091484941799,0.028293495048024756,scaffold,CYP2D6,grover_base,non-AC,Precision_NPV
0.8399602020781588,0.07362025576295823,scaffold,MOR,grover_base,non-AC,AUROC
0.7082707544600954,0.13221584911950768,scaffold,MOR,grover_base,non-AC,AUPRC
0.6096485592658983,0.09621887267827842,scaffold,MOR,grover_base,non-AC,Precision_PPV
0.9020775050054801,0.03488921286593076,scaffold,MOR,grover_base,non-AC,Precision_NPV
0.7185505077461095,0.14368315181155808,scaffold,DOR,grover_base,non-AC,AUROC
0.4075944993173344,0.164016176412859,scaffold,DOR,grover_base,non-AC,AUPRC
0.3686195718222651,0.15827310455874946,scaffold,DOR,grover_base,non-AC,Precision_PPV
0.8960925929332674,0.08355341156915966,scaffold,DOR,grover_base,non-AC,Precision_NPV
0.8509160329977884,0.05632877863447064,scaffold,KOR,grover_base,non-AC,AUROC
0.6695979614145483,0.10649159631193318,scaffold,KOR,grover_base,non-AC,AUPRC
0.5788623992488876,0.11169048656023706,scaffold,KOR,grover_base,non-AC,Precision_PPV
0.9262168677485269,0.03250949767032248,scaffold,KOR,grover_base,non-AC,Precision_NPV
0.8836997572940274,0.12590718665900708,scaffold,MDR1,grover_base_rdkit,non-AC,AUROC
0.6799596705693692,0.26394030816674713,scaffold,MDR1,grover_base_rdkit,non-AC,AUPRC
0.48875753192007265,0.3867407192874888,scaffold,MDR1,grover_base_rdkit,non-AC,Precision_PPV
0.9800147772223402,0.007991814834120451,scaffold,MDR1,grover_base_rdkit,non-AC,Precision_NPV
0.8660877055570253,0.12431031194252291,scaffold,CYP3A4,grover_base_rdkit,non-AC,AUROC
0.35349495863550795,0.2640326525216879,scaffold,CYP3A4,grover_base_rdkit,non-AC,AUPRC
0.20008339465354685,0.20912693360775966,scaffold,CYP3A4,grover_base_rdkit,non-AC,Precision_PPV
0.9909752128215013,0.011454369758706324,scaffold,CYP3A4,grover_base_rdkit,non-AC,Precision_NPV
0.1235354446017877,0.6680785769678026,scaffold,CYP2D6,grover_base_rdkit,non-AC,AUROC
0.020937988636660566,0.02634860323310391,scaffold,CYP2D6,grover_base_rdkit,non-AC,AUPRC
0.0038315183756846435,0.008520277297647155,scaffold,CYP2D6,grover_base_rdkit,non-AC,Precision_PPV
0.966328412079314,0.056563805981724787,scaffold,CYP2D6,grover_base_rdkit,non-AC,Precision_NPV
0.8589529679753504,0.04616112570995405,scaffold,MOR,grover_base_rdkit,non-AC,AUROC
0.7213414938365694,0.1022788549422708,scaffold,MOR,grover_base_rdkit,non-AC,AUPRC
0.6605959527196119,0.10156465192580721,scaffold,MOR,grover_base_rdkit,non-AC,Precision_PPV
0.9050308994950039,0.031229360565115726,scaffold,MOR,grover_base_rdkit,non-AC,Precision_NPV
0.8319376817389972,0.04050790935058868,scaffold,DOR,grover_base_rdkit,non-AC,AUROC
0.5301708037115483,0.10518825600278489,scaffold,DOR,grover_base_rdkit,non-AC,AUPRC
0.45119480810038354,0.11716697153944437,scaffold,DOR,grover_base_rdkit,non-AC,Precision_PPV
0.9364596076548164,0.035245019738699805,scaffold,DOR,grover_base_rdkit,non-AC,Precision_NPV
0.8449988282373228,0.050732162646055096,scaffold,KOR,grover_base_rdkit,non-AC,AUROC
0.6684984959942532,0.11771942003428199,scaffold,KOR,grover_base_rdkit,non-AC,AUPRC
0.5741244788421038,0.12784895238190042,scaffold,KOR,grover_base_rdkit,non-AC,Precision_PPV
0.9189037928548766,0.03469853084660805,scaffold,KOR,grover_base_rdkit,non-AC,Precision_NPV
0.9481729509636099,0.07261747445378738,random,MDR1,RF,non-AC,AUROC
0.8473026765164072,0.15234284635289405,random,MDR1,RF,non-AC,AUPRC
0.6742298989996358,0.30373765580442413,random,MDR1,RF,non-AC,Precision_PPV
0.9829624629505912,0.0062948469004513695,random,MDR1,RF,non-AC,Precision_NPV
0.9376550151566825,0.07748801628110188,random,CYP3A4,RF,non-AC,AUROC
0.750045609791585,0.21984360364604683,random,CYP3A4,RF,non-AC,AUPRC
0.7890675861606093,0.2613594698412398,random,CYP3A4,RF,non-AC,Precision_PPV
0.9940010360413793,0.0026007233624436646,random,CYP3A4,RF,non-AC,Precision_NPV
0.40897381960403517,0.7509762363375305,random,CYP2D6,RF,non-AC,AUROC
0.3801635268432602,0.36833183448093526,random,CYP2D6,RF,non-AC,AUPRC
0.0655354104959368,0.2028138740912826,random,CYP2D6,RF,non-AC,Precision_PPV
0.9922555324918108,0.005125952555756939,random,CYP2D6,RF,non-AC,Precision_NPV
0.9427991220401607,0.015513509680076901,random,MOR,RF,non-AC,AUROC
0.8864639365463194,0.03293263005135256,random,MOR,RF,non-AC,AUPRC
0.7440252413075188,0.07928981123920292,random,MOR,RF,non-AC,Precision_PPV
0.9510611054998246,0.018333944423734705,random,MOR,RF,non-AC,Precision_NPV
0.9317480871506448,0.02076980963551955,random,DOR,RF,non-AC,AUROC
0.7896799480874699,0.05817402503794706,random,DOR,RF,non-AC,AUPRC
0.6067840462109503,0.10058410139775863,random,DOR,RF,non-AC,Precision_PPV
0.9614000531457485,0.018732692469170677,random,DOR,RF,non-AC,Precision_NPV
0.9429651015768223,0.01837181136454175,random,KOR,RF,non-AC,AUROC
0.8645702151385574,0.053445502547870886,random,KOR,RF,non-AC,AUPRC
0.7267653890245713,0.07942216561913085,random,KOR,RF,non-AC,Precision_PPV
0.9609492619134764,0.014000345693223368,random,KOR,RF,non-AC,Precision_NPV
0.8674051950674646,0.10290337506876521,random,MDR1,molbert,non-AC,AUROC
0.6672767393451309,0.20909948531832445,random,MDR1,molbert,non-AC,AUPRC
0.562216895002537,0.3534893262184911,random,MDR1,molbert,non-AC,Precision_PPV
0.9713398695530853,0.015932628237578548,random,MDR1,molbert,non-AC,Precision_NPV
0.8642886443971775,0.13104124943858309,random,CYP3A4,molbert,non-AC,AUROC
0.4763634191228222,0.2593039461892218,random,CYP3A4,molbert,non-AC,AUPRC
0.34434558118056674,0.27460385113110136,random,CYP3A4,molbert,non-AC,Precision_PPV
0.9925336927939533,0.003394104443148496,random,CYP3A4,molbert,non-AC,Precision_NPV
0.39066835093405505,0.6850644439421582,random,CYP2D6,molbert,non-AC,AUROC
0.10609406544405758,0.21440962547202916,random,CYP2D6,molbert,non-AC,AUPRC
0.01370156860620025,0.046475918400707306,random,CYP2D6,molbert,non-AC,Precision_PPV
0.9667057949615148,0.06197354736515998,random,CYP2D6,molbert,non-AC,Precision_NPV
0.8592608932571447,0.023896984416168762,random,MOR,molbert,non-AC,AUROC
