metric_score,metric_name,mol_prop,model_name,fold,split_type,task
1.777853026298332,RMSE,MDR1,RF,2,scaffold,reg
2.363762363623781,RMSE,MDR1,molbert,2,scaffold,reg
2.5758924584809217,RMSE,MDR1,grover_base,2,scaffold,reg
2.2915717705048886,RMSE,MDR1,grover_base_rdkit,2,scaffold,reg
1.3609551389399106,MAE,MDR1,RF,2,scaffold,reg
1.833371831080177,MAE,MDR1,molbert,2,scaffold,reg
1.9492261600180678,MAE,MDR1,grover_base,2,scaffold,reg
1.7357173677592237,MAE,MDR1,grover_base_rdkit,2,scaffold,reg
0.7258447794815381,R2,MDR1,RF,2,scaffold,reg
0.5153676037161738,R2,MDR1,molbert,2,scaffold,reg
0.4244802063494074,R2,MDR1,grover_base,2,scaffold,reg
0.5445174569235814,R2,MDR1,grover_base_rdkit,2,scaffold,reg
0.8533012852593009,Pearson_R,MDR1,RF,2,scaffold,reg
0.7630911334780841,Pearson_R,MDR1,molbert,2,scaffold,reg
0.8084245442455338,Pearson_R,MDR1,grover_base,2,scaffold,reg
0.8055090256875799,Pearson_R,MDR1,grover_base_rdkit,2,scaffold,reg
1.2241339702987908,RMSE,MDR1,RF,3,scaffold,reg
2.032403409238197,RMSE,MDR1,molbert,3,scaffold,reg
3.0197000819564663,RMSE,MDR1,grover_base,3,scaffold,reg
1.4912515659996082,RMSE,MDR1,grover_base_rdkit,3,scaffold,reg
0.9329440801090609,MAE,MDR1,RF,3,scaffold,reg
1.6592222399655463,MAE,MDR1,molbert,3,scaffold,reg
2.181598987218773,MAE,MDR1,grover_base,3,scaffold,reg
1.1568485752127866,MAE,MDR1,grover_base_rdkit,3,scaffold,reg
0.8355959103079522,R2,MDR1,RF,3,scaffold,reg
0.5468160219983085,R2,MDR1,molbert,3,scaffold,reg
-0.0004199377232370072,R2,MDR1,grover_base,3,scaffold,reg
0.7560186992766921,R2,MDR1,grover_base_rdkit,3,scaffold,reg
0.9153215937596032,Pearson_R,MDR1,RF,3,scaffold,reg
0.7979672025431447,Pearson_R,MDR1,molbert,3,scaffold,reg
0.3121440960375826,Pearson_R,MDR1,grover_base,3,scaffold,reg
0.875194443551716,Pearson_R,MDR1,grover_base_rdkit,3,scaffold,reg
1.80135969626609,RMSE,MDR1,RF,4,scaffold,reg
2.47768689872421,RMSE,MDR1,molbert,4,scaffold,reg
3.1789801067709473,RMSE,MDR1,grover_base,4,scaffold,reg
1.7653592865020427,RMSE,MDR1,grover_base_rdkit,4,scaffold,reg
1.3919665006300228,MAE,MDR1,RF,4,scaffold,reg
1.929868268448396,MAE,MDR1,molbert,4,scaffold,reg
2.300789075694181,MAE,MDR1,grover_base,4,scaffold,reg
1.3310196949780515,MAE,MDR1,grover_base_rdkit,4,scaffold,reg
0.8375343705130487,R2,MDR1,RF,4,scaffold,reg
0.6926356714097481,R2,MDR1,molbert,4,scaffold,reg
0.4940166397551182,R2,MDR1,grover_base,4,scaffold,reg
0.8439632746752445,R2,MDR1,grover_base_rdkit,4,scaffold,reg
0.9162825539462608,Pearson_R,MDR1,RF,4,scaffold,reg
0.9078865041882718,Pearson_R,MDR1,molbert,4,scaffold,reg
0.8652999119667835,Pearson_R,MDR1,grover_base,4,scaffold,reg
0.9342594666921906,Pearson_R,MDR1,grover_base_rdkit,4,scaffold,reg
1.521918908889282,RMSE,MDR1,RF,5,scaffold,reg
2.2924811813913344,RMSE,MDR1,molbert,5,scaffold,reg
3.6013714578554596,RMSE,MDR1,grover_base,5,scaffold,reg
1.9073867918342742,RMSE,MDR1,grover_base_rdkit,5,scaffold,reg
1.163169988710026,MAE,MDR1,RF,5,scaffold,reg
1.81266744279823,MAE,MDR1,molbert,5,scaffold,reg
2.7026931354044366,MAE,MDR1,grover_base,5,scaffold,reg
1.488676512282317,MAE,MDR1,grover_base_rdkit,5,scaffold,reg
0.7919889698993678,R2,MDR1,RF,5,scaffold,reg
0.5280294545332123,R2,MDR1,molbert,5,scaffold,reg
-0.16476731573342573,R2,MDR1,grover_base,5,scaffold,reg
0.6732761178524058,R2,MDR1,grover_base_rdkit,5,scaffold,reg
0.8903237863388387,Pearson_R,MDR1,RF,5,scaffold,reg
0.8244019655295596,Pearson_R,MDR1,molbert,5,scaffold,reg
-0.17082170046215406,Pearson_R,MDR1,grover_base,5,scaffold,reg
0.8648971186701518,Pearson_R,MDR1,grover_base_rdkit,5,scaffold,reg
2.0997382920592313,RMSE,MDR1,RF,6,scaffold,reg
2.059025843298005,RMSE,MDR1,molbert,6,scaffold,reg
2.5918944465787006,RMSE,MDR1,grover_base,6,scaffold,reg
2.175551154427014,RMSE,MDR1,grover_base_rdkit,6,scaffold,reg
1.6263383994985383,MAE,MDR1,RF,6,scaffold,reg
1.6943738664940866,MAE,MDR1,molbert,6,scaffold,reg
2.1046735949701008,MAE,MDR1,grover_base,6,scaffold,reg
1.7250567731966981,MAE,MDR1,grover_base_rdkit,6,scaffold,reg
0.27107377453083503,R2,MDR1,RF,6,scaffold,reg
0.3019456457637756,R2,MDR1,molbert,6,scaffold,reg
-0.11067721155269417,R2,MDR1,grover_base,6,scaffold,reg
0.2174865016641211,R2,MDR1,grover_base_rdkit,6,scaffold,reg
0.5520035988730108,Pearson_R,MDR1,RF,6,scaffold,reg
0.5976622964193343,Pearson_R,MDR1,molbert,6,scaffold,reg
-0.021856748515833482,Pearson_R,MDR1,grover_base,6,scaffold,reg
0.49423841896477,Pearson_R,MDR1,grover_base_rdkit,6,scaffold,reg
2.40372076612956,RMSE,MDR1,RF,7,scaffold,reg
2.758255227153623,RMSE,MDR1,molbert,7,scaffold,reg
3.229963284981385,RMSE,MDR1,grover_base,7,scaffold,reg
2.1391881363534595,RMSE,MDR1,grover_base_rdkit,7,scaffold,reg
1.563260834925837,MAE,MDR1,RF,7,scaffold,reg
2.137078361030962,MAE,MDR1,molbert,7,scaffold,reg
2.4933244745274137,MAE,MDR1,grover_base,7,scaffold,reg
1.5482021520942464,MAE,MDR1,grover_base_rdkit,7,scaffold,reg
0.7380517123553099,R2,MDR1,RF,7,scaffold,reg
0.6550815458446382,R2,MDR1,molbert,7,scaffold,reg
0.5270200789782831,R2,MDR1,grover_base,7,scaffold,reg
0.7925346869295989,R2,MDR1,grover_base_rdkit,7,scaffold,reg
0.8646408135148733,Pearson_R,MDR1,RF,7,scaffold,reg
0.8627396550533781,Pearson_R,MDR1,molbert,7,scaffold,reg
0.8530784457925606,Pearson_R,MDR1,grover_base,7,scaffold,reg
0.8942983920217913,Pearson_R,MDR1,grover_base_rdkit,7,scaffold,reg
1.7004255425203272,RMSE,MDR1,RF,8,scaffold,reg
2.508638532143488,RMSE,MDR1,molbert,8,scaffold,reg
4.521256657732017,RMSE,MDR1,grover_base,8,scaffold,reg
1.709913375467012,RMSE,MDR1,grover_base_rdkit,8,scaffold,reg
1.2980066946502309,MAE,MDR1,RF,8,scaffold,reg
1.813115729181995,MAE,MDR1,molbert,8,scaffold,reg
3.186311839846001,MAE,MDR1,grover_base,8,scaffold,reg
1.3782091594307622,MAE,MDR1,grover_base_rdkit,8,scaffold,reg
0.8585334597735451,R2,MDR1,RF,8,scaffold,reg
0.6920964679032827,R2,MDR1,molbert,8,scaffold,reg
-0.000130829782200248,R2,MDR1,grover_base,8,scaffold,reg
0.8569503790420143,R2,MDR1,grover_base_rdkit,8,scaffold,reg
0.927012646812371,Pearson_R,MDR1,RF,8,scaffold,reg
0.920800929389018,Pearson_R,MDR1,molbert,8,scaffold,reg
0.23935557044139438,Pearson_R,MDR1,grover_base,8,scaffold,reg
0.9322652313546144,Pearson_R,MDR1,grover_base_rdkit,8,scaffold,reg
1.6022356174437533,RMSE,MDR1,RF,9,scaffold,reg
2.91057273753886,RMSE,MDR1,molbert,9,scaffold,reg
3.2373610201838696,RMSE,MDR1,grover_base,9,scaffold,reg
2.645824987694697,RMSE,MDR1,grover_base_rdkit,9,scaffold,reg
1.1556843576942373,MAE,MDR1,RF,9,scaffold,reg
2.2943519849913447,MAE,MDR1,molbert,9,scaffold,reg
2.2314501018305086,MAE,MDR1,grover_base,9,scaffold,reg
2.054636173480009,MAE,MDR1,grover_base_rdkit,9,scaffold,reg
0.8930705825425043,R2,MDR1,RF,9,scaffold,reg
0.6471408771164868,R2,MDR1,molbert,9,scaffold,reg
0.5634573266501876,R2,MDR1,grover_base,9,scaffold,reg
0.7084140024313682,R2,MDR1,grover_base_rdkit,9,scaffold,reg
0.9453627360860493,Pearson_R,MDR1,RF,9,scaffold,reg
0.897834050071127,Pearson_R,MDR1,molbert,9,scaffold,reg
0.9425595052613649,Pearson_R,MDR1,grover_base,9,scaffold,reg
0.8975540470947576,Pearson_R,MDR1,grover_base_rdkit,9,scaffold,reg
1.5023594454597407,RMSE,MDR1,RF,10,scaffold,reg
2.4329202155463814,RMSE,MDR1,molbert,10,scaffold,reg
2.557659873532853,RMSE,MDR1,grover_base,10,scaffold,reg
1.9412454812365934,RMSE,MDR1,grover_base_rdkit,10,scaffold,reg
1.1200346891831203,MAE,MDR1,RF,10,scaffold,reg
1.9998485942097852,MAE,MDR1,molbert,10,scaffold,reg
2.0447809756805677,MAE,MDR1,grover_base,10,scaffold,reg
1.537149139516502,MAE,MDR1,grover_base_rdkit,10,scaffold,reg
0.7429204915844083,R2,MDR1,RF,10,scaffold,reg
0.32582057236157413,R2,MDR1,molbert,10,scaffold,reg
0.2549158287701878,R2,MDR1,grover_base,10,scaffold,reg
0.570779285825703,R2,MDR1,grover_base_rdkit,10,scaffold,reg
0.8723257151941527,Pearson_R,MDR1,RF,10,scaffold,reg
0.6403086599181997,Pearson_R,MDR1,molbert,10,scaffold,reg
0.616548686907139,Pearson_R,MDR1,grover_base,10,scaffold,reg
0.802279117745341,Pearson_R,MDR1,grover_base_rdkit,10,scaffold,reg
1.997832628372625,RMSE,MDR1,RF,11,scaffold,reg
3.021972629899926,RMSE,MDR1,molbert,11,scaffold,reg
5.143359300454694,RMSE,MDR1,grover_base,11,scaffold,reg
1.9910112085574556,RMSE,MDR1,grover_base_rdkit,11,scaffold,reg
1.326357115806122,MAE,MDR1,RF,11,scaffold,reg
2.320623095917059,MAE,MDR1,molbert,11,scaffold,reg
3.5337639061398165,MAE,MDR1,grover_base,11,scaffold,reg
1.4845879303953722,MAE,MDR1,grover_base_rdkit,11,scaffold,reg
0.8376213294683623,R2,MDR1,RF,11,scaffold,reg
0.6292024829881857,R2,MDR1,molbert,11,scaffold,reg
-0.07622854277981461,R2,MDR1,grover_base,11,scaffold,reg
0.8387282911568575,R2,MDR1,grover_base_rdkit,11,scaffold,reg
0.918190392952535,Pearson_R,MDR1,RF,11,scaffold,reg
0.8908672425066173,Pearson_R,MDR1,molbert,11,scaffold,reg
0.34489197300862545,Pearson_R,MDR1,grover_base,11,scaffold,reg
0.9176858143606582,Pearson_R,MDR1,grover_base_rdkit,11,scaffold,reg
1.6666560914275441,RMSE,MDR1,RF,12,scaffold,reg
2.292385699995121,RMSE,MDR1,molbert,12,scaffold,reg
2.763361419181152,RMSE,MDR1,grover_base,12,scaffold,reg
1.6745487051094585,RMSE,MDR1,grover_base_rdkit,12,scaffold,reg
1.1970300787441266,MAE,MDR1,RF,12,scaffold,reg
1.747623832618373,MAE,MDR1,molbert,12,scaffold,reg
2.0461483043946362,MAE,MDR1,grover_base,12,scaffold,reg
1.2583595305907738,MAE,MDR1,grover_base_rdkit,12,scaffold,reg
0.6330741467153855,R2,MDR1,RF,12,scaffold,reg
0.30583661929870176,R2,MDR1,molbert,12,scaffold,reg
-0.0086992657663445,R2,MDR1,grover_base,12,scaffold,reg
0.6295906912135767,R2,MDR1,grover_base_rdkit,12,scaffold,reg
0.7956873787969301,Pearson_R,MDR1,RF,12,scaffold,reg
0.5831449275250548,Pearson_R,MDR1,molbert,12,scaffold,reg
0.12767433761342636,Pearson_R,MDR1,grover_base,12,scaffold,reg
0.8305963023127405,Pearson_R,MDR1,grover_base_rdkit,12,scaffold,reg
1.8505395946180692,RMSE,MDR1,RF,13,scaffold,reg
2.1765957670673513,RMSE,MDR1,molbert,13,scaffold,reg
2.2216080885611795,RMSE,MDR1,grover_base,13,scaffold,reg
1.663901111149929,RMSE,MDR1,grover_base_rdkit,13,scaffold,reg
1.4947390409686865,MAE,MDR1,RF,13,scaffold,reg
1.7262960988149687,MAE,MDR1,molbert,13,scaffold,reg
1.7707123717155613,MAE,MDR1,grover_base,13,scaffold,reg
1.3213819386019459,MAE,MDR1,grover_base_rdkit,13,scaffold,reg
0.21571017591889774,R2,MDR1,RF,13,scaffold,reg
-0.08501409033912366,R2,MDR1,molbert,13,scaffold,reg
-0.13035461686016392,R2,MDR1,grover_base,13,scaffold,reg
0.3659334537750556,R2,MDR1,grover_base_rdkit,13,scaffold,reg
0.474911398746647,Pearson_R,MDR1,RF,13,scaffold,reg
0.4806215968921661,Pearson_R,MDR1,molbert,13,scaffold,reg
0.3886559483810172,Pearson_R,MDR1,grover_base,13,scaffold,reg
0.6264994684644736,Pearson_R,MDR1,grover_base_rdkit,13,scaffold,reg
1.7223491176437946,RMSE,MDR1,RF,14,scaffold,reg
2.1831192301161386,RMSE,MDR1,molbert,14,scaffold,reg
2.7415378356371556,RMSE,MDR1,grover_base,14,scaffold,reg
2.0801963516971185,RMSE,MDR1,grover_base_rdkit,14,scaffold,reg
1.3640478057944037,MAE,MDR1,RF,14,scaffold,reg
1.6937420536519578,MAE,MDR1,molbert,14,scaffold,reg
2.16124303109648,MAE,MDR1,grover_base,14,scaffold,reg
1.5218016635686415,MAE,MDR1,grover_base_rdkit,14,scaffold,reg
0.7005456963094973,R2,MDR1,RF,14,scaffold,reg
0.5188914282110659,R2,MDR1,molbert,14,scaffold,reg
0.24128848910697753,R2,MDR1,grover_base,14,scaffold,reg
0.563185701462945,R2,MDR1,grover_base_rdkit,14,scaffold,reg
0.840510981620324,Pearson_R,MDR1,RF,14,scaffold,reg
0.7803583193445406,Pearson_R,MDR1,molbert,14,scaffold,reg
0.6032786681160389,Pearson_R,MDR1,grover_base,14,scaffold,reg
0.8026686930454239,Pearson_R,MDR1,grover_base_rdkit,14,scaffold,reg
1.9339830760409407,RMSE,MDR1,RF,15,scaffold,reg
4.05123582004856,RMSE,MDR1,molbert,15,scaffold,reg
2.9769354475191987,RMSE,MDR1,grover_base,15,scaffold,reg
1.8969167297762457,RMSE,MDR1,grover_base_rdkit,15,scaffold,reg
1.418709230752337,MAE,MDR1,RF,15,scaffold,reg
2.5542718734781085,MAE,MDR1,molbert,15,scaffold,reg
2.0325449877626243,MAE,MDR1,grover_base,15,scaffold,reg
1.4835904192376363,MAE,MDR1,grover_base_rdkit,15,scaffold,reg
0.7837187674354904,R2,MDR1,RF,15,scaffold,reg
0.053762705115858456,R2,MDR1,molbert,15,scaffold,reg
0.48754901517324367,R2,MDR1,grover_base,15,scaffold,reg
0.7919297299462739,R2,MDR1,grover_base_rdkit,15,scaffold,reg
0.8870293670115545,Pearson_R,MDR1,RF,15,scaffold,reg
0.6495069937609004,Pearson_R,MDR1,molbert,15,scaffold,reg
0.8617583694183328,Pearson_R,MDR1,grover_base,15,scaffold,reg
0.9038400433020659,Pearson_R,MDR1,grover_base_rdkit,15,scaffold,reg
1.5858789454912758,RMSE,MDR1,RF,16,scaffold,reg
2.0518170142598002,RMSE,MDR1,molbert,16,scaffold,reg
2.4378952021805094,RMSE,MDR1,grover_base,16,scaffold,reg
1.8812878408335478,RMSE,MDR1,grover_base_rdkit,16,scaffold,reg
1.1420729466794515,MAE,MDR1,RF,16,scaffold,reg
1.648826961972569,MAE,MDR1,molbert,16,scaffold,reg
1.786501923733677,MAE,MDR1,grover_base,16,scaffold,reg
1.3779043184844035,MAE,MDR1,grover_base_rdkit,16,scaffold,reg
0.539069219546322,R2,MDR1,RF,16,scaffold,reg
0.22843432453839407,R2,MDR1,molbert,16,scaffold,reg
-0.08924533701180715,R2,MDR1,grover_base,16,scaffold,reg
0.35135639423876264,R2,MDR1,grover_base_rdkit,16,scaffold,reg
0.7496687370650386,Pearson_R,MDR1,RF,16,scaffold,reg
0.49210127118292996,Pearson_R,MDR1,molbert,16,scaffold,reg
-0.08839481468588548,Pearson_R,MDR1,grover_base,16,scaffold,reg
0.6353732673108111,Pearson_R,MDR1,grover_base_rdkit,16,scaffold,reg
2.289667666752852,RMSE,MDR1,RF,17,scaffold,reg
2.524575019870826,RMSE,MDR1,molbert,17,scaffold,reg
2.5115411388732114,RMSE,MDR1,grover_base,17,scaffold,reg
2.2316128900623005,RMSE,MDR1,grover_base_rdkit,17,scaffold,reg
1.4089070233740735,MAE,MDR1,RF,17,scaffold,reg
2.0351935010783397,MAE,MDR1,molbert,17,scaffold,reg
1.9902962741257064,MAE,MDR1,grover_base,17,scaffold,reg
1.6601942897082334,MAE,MDR1,grover_base_rdkit,17,scaffold,reg
0.5740348864404372,R2,MDR1,RF,17,scaffold,reg
0.48214797177299584,R2,MDR1,molbert,17,scaffold,reg
0.48748129304620036,R2,MDR1,grover_base,17,scaffold,reg
0.5953618263384679,R2,MDR1,grover_base_rdkit,17,scaffold,reg
0.7671924333399686,Pearson_R,MDR1,RF,17,scaffold,reg
0.7188809963522178,Pearson_R,MDR1,molbert,17,scaffold,reg
0.7708120148736759,Pearson_R,MDR1,grover_base,17,scaffold,reg
0.7764616626550855,Pearson_R,MDR1,grover_base_rdkit,17,scaffold,reg
1.9679126165018463,RMSE,MDR1,RF,18,scaffold,reg
2.3592381490219583,RMSE,MDR1,molbert,18,scaffold,reg
3.389230729486775,RMSE,MDR1,grover_base,18,scaffold,reg
2.1678253913547785,RMSE,MDR1,grover_base_rdkit,18,scaffold,reg
1.4052571976161956,MAE,MDR1,RF,18,scaffold,reg
1.8929949783204538,MAE,MDR1,molbert,18,scaffold,reg
2.9141248254098007,MAE,MDR1,grover_base,18,scaffold,reg
1.6071565275075586,MAE,MDR1,grover_base_rdkit,18,scaffold,reg
0.5833786844810177,R2,MDR1,RF,18,scaffold,reg
0.401211537910931,R2,MDR1,molbert,18,scaffold,reg
-0.23575431798332125,R2,MDR1,grover_base,18,scaffold,reg
0.4944332968201962,R2,MDR1,grover_base_rdkit,18,scaffold,reg
0.7708017578453046,Pearson_R,MDR1,RF,18,scaffold,reg
0.6532474491545798,Pearson_R,MDR1,molbert,18,scaffold,reg
0.5390566319538868,Pearson_R,MDR1,grover_base,18,scaffold,reg
0.7074394865046467,Pearson_R,MDR1,grover_base_rdkit,18,scaffold,reg
2.323187522531195,RMSE,MDR1,RF,19,scaffold,reg
2.7195915501395205,RMSE,MDR1,molbert,19,scaffold,reg
4.7607619540848845,RMSE,MDR1,grover_base,19,scaffold,reg
2.406422331941498,RMSE,MDR1,grover_base_rdkit,19,scaffold,reg
1.6932403051902796,MAE,MDR1,RF,19,scaffold,reg
1.9883734853088566,MAE,MDR1,molbert,19,scaffold,reg
3.014275398758988,MAE,MDR1,grover_base,19,scaffold,reg
1.825662763535762,MAE,MDR1,grover_base_rdkit,19,scaffold,reg
0.727828262353935,R2,MDR1,RF,19,scaffold,reg
0.6270231655420534,R2,MDR1,molbert,19,scaffold,reg
-0.1429505110682594,R2,MDR1,grover_base,19,scaffold,reg
0.7079762379821144,R2,MDR1,grover_base_rdkit,19,scaffold,reg
0.8688162823116354,Pearson_R,MDR1,RF,19,scaffold,reg
0.86694500908948,Pearson_R,MDR1,molbert,19,scaffold,reg
0.22634601292607393,Pearson_R,MDR1,grover_base,19,scaffold,reg
0.8724653642828541,Pearson_R,MDR1,grover_base_rdkit,19,scaffold,reg
1.9578363290424834,RMSE,MDR1,RF,20,scaffold,reg
2.4883552925564323,RMSE,MDR1,molbert,20,scaffold,reg
2.3856779921298057,RMSE,MDR1,grover_base,20,scaffold,reg
2.276729176107402,RMSE,MDR1,grover_base_rdkit,20,scaffold,reg
1.2491600914266459,MAE,MDR1,RF,20,scaffold,reg
1.8727838325674708,MAE,MDR1,molbert,20,scaffold,reg
1.7890180611746043,MAE,MDR1,grover_base,20,scaffold,reg
1.6544697386411815,MAE,MDR1,grover_base_rdkit,20,scaffold,reg
0.6329494487325454,R2,MDR1,RF,20,scaffold,reg
0.40707756493208636,R2,MDR1,molbert,20,scaffold,reg
0.4549996724173795,R2,MDR1,grover_base,20,scaffold,reg
0.5036410456893531,R2,MDR1,grover_base_rdkit,20,scaffold,reg
0.8105141891284051,Pearson_R,MDR1,RF,20,scaffold,reg
0.6410190018220149,Pearson_R,MDR1,molbert,20,scaffold,reg
0.7223456905227313,Pearson_R,MDR1,grover_base,20,scaffold,reg
0.7117604028574203,Pearson_R,MDR1,grover_base_rdkit,20,scaffold,reg
1.6417197666822345,RMSE,MDR1,RF,21,scaffold,reg
2.9743507049582316,RMSE,MDR1,molbert,21,scaffold,reg
3.4351184563060517,RMSE,MDR1,grover_base,21,scaffold,reg
1.7264853484218108,RMSE,MDR1,grover_base_rdkit,21,scaffold,reg
1.2419607063672378,MAE,MDR1,RF,21,scaffold,reg
2.1126770811648856,MAE,MDR1,molbert,21,scaffold,reg
2.318427218570775,MAE,MDR1,grover_base,21,scaffold,reg
1.1985052940223104,MAE,MDR1,grover_base_rdkit,21,scaffold,reg
0.7601570121405513,R2,MDR1,RF,21,scaffold,reg
0.2127488151714806,R2,MDR1,molbert,21,scaffold,reg
-0.05005586984101629,R2,MDR1,grover_base,21,scaffold,reg
0.7347503829391175,R2,MDR1,grover_base_rdkit,21,scaffold,reg
0.8756749345112709,Pearson_R,MDR1,RF,21,scaffold,reg
0.7122460598958529,Pearson_R,MDR1,molbert,21,scaffold,reg
0.18265354741547343,Pearson_R,MDR1,grover_base,21,scaffold,reg
0.8624303458330395,Pearson_R,MDR1,grover_base_rdkit,21,scaffold,reg
1.7368762708917773,RMSE,MDR1,RF,22,scaffold,reg
2.23557969975826,RMSE,MDR1,molbert,22,scaffold,reg
2.109903584875107,RMSE,MDR1,grover_base,22,scaffold,reg
2.3750617375837813,RMSE,MDR1,grover_base_rdkit,22,scaffold,reg
1.320003358888824,MAE,MDR1,RF,22,scaffold,reg
1.698578960176473,MAE,MDR1,molbert,22,scaffold,reg
1.6043450301623845,MAE,MDR1,grover_base,22,scaffold,reg
1.7838611923792447,MAE,MDR1,grover_base_rdkit,22,scaffold,reg
0.5341780302050052,R2,MDR1,RF,22,scaffold,reg
0.2282750922960034,R2,MDR1,molbert,22,scaffold,reg
0.3126033302114577,R2,MDR1,grover_base,22,scaffold,reg
0.12897221239156742,R2,MDR1,grover_base_rdkit,22,scaffold,reg
0.7496491708195188,Pearson_R,MDR1,RF,22,scaffold,reg
0.5602564287452887,Pearson_R,MDR1,molbert,22,scaffold,reg
0.6773320408985533,Pearson_R,MDR1,grover_base,22,scaffold,reg
0.5334866571547365,Pearson_R,MDR1,grover_base_rdkit,22,scaffold,reg
1.335167751424121,RMSE,MDR1,RF,23,scaffold,reg
2.184292534418516,RMSE,MDR1,molbert,23,scaffold,reg
2.6270704387993784,RMSE,MDR1,grover_base,23,scaffold,reg
1.5725681711335948,RMSE,MDR1,grover_base_rdkit,23,scaffold,reg
0.9888140229144277,MAE,MDR1,RF,23,scaffold,reg
1.6368739681996431,MAE,MDR1,molbert,23,scaffold,reg
1.8090326440407736,MAE,MDR1,grover_base,23,scaffold,reg
1.2033005202755716,MAE,MDR1,grover_base_rdkit,23,scaffold,reg
0.8837398448170997,R2,MDR1,RF,23,scaffold,reg
0.6888420985459929,R2,MDR1,molbert,23,scaffold,reg
0.5499065789105125,R2,MDR1,grover_base,23,scaffold,reg
0.8387208624070007,R2,MDR1,grover_base_rdkit,23,scaffold,reg
0.9400867399295187,Pearson_R,MDR1,RF,23,scaffold,reg
0.8981770013603294,Pearson_R,MDR1,molbert,23,scaffold,reg
0.9114463661920335,Pearson_R,MDR1,grover_base,23,scaffold,reg
0.9232369736648814,Pearson_R,MDR1,grover_base_rdkit,23,scaffold,reg
1.6423123699204798,RMSE,MDR1,RF,24,scaffold,reg
2.384059999142786,RMSE,MDR1,molbert,24,scaffold,reg
4.319717327397857,RMSE,MDR1,grover_base,24,scaffold,reg
1.837381285678152,RMSE,MDR1,grover_base_rdkit,24,scaffold,reg
1.303882775999962,MAE,MDR1,RF,24,scaffold,reg
1.9621624757284146,MAE,MDR1,molbert,24,scaffold,reg
3.104686879706034,MAE,MDR1,grover_base,24,scaffold,reg
1.413920801473026,MAE,MDR1,grover_base_rdkit,24,scaffold,reg
0.8464764262128428,R2,MDR1,RF,24,scaffold,reg
0.6764824053065258,R2,MDR1,molbert,24,scaffold,reg
-0.06212150088724622,R2,MDR1,grover_base,24,scaffold,reg
0.8078403846223414,R2,MDR1,grover_base_rdkit,24,scaffold,reg
0.9205863737505486,Pearson_R,MDR1,RF,24,scaffold,reg
0.873821362185554,Pearson_R,MDR1,molbert,24,scaffold,reg
0.19216664760848767,Pearson_R,MDR1,grover_base,24,scaffold,reg
0.9055016838491935,Pearson_R,MDR1,grover_base_rdkit,24,scaffold,reg
2.3043086633654255,RMSE,MDR1,RF,25,scaffold,reg
2.579040391018682,RMSE,MDR1,molbert,25,scaffold,reg
2.686747831335373,RMSE,MDR1,grover_base,25,scaffold,reg
2.2801515696344086,RMSE,MDR1,grover_base_rdkit,25,scaffold,reg
1.5423081334785327,MAE,MDR1,RF,25,scaffold,reg
2.0309499398744153,MAE,MDR1,molbert,25,scaffold,reg
2.1301535047405964,MAE,MDR1,grover_base,25,scaffold,reg
1.646284206245314,MAE,MDR1,grover_base_rdkit,25,scaffold,reg
0.5739873769122428,R2,MDR1,RF,25,scaffold,reg
