metric_score,metric_name,mol_prop,model_name,fold,split_type,task,AC_label,suffix
1.0,Precision_NPV,MDR1,grover_base,13,scaffold,cutoff6,AC,
1.0,Precision_NPV,MDR1,grover_base_rdkit,13,scaffold,cutoff6,AC,
0.8266666666666667,AUROC,MDR1,RF,14,scaffold,cutoff6,AC,
0.8304761904761905,AUROC,MDR1,molbert,14,scaffold,cutoff6,AC,
0.7904761904761904,AUROC,MDR1,grover_base,14,scaffold,cutoff6,AC,
0.7914285714285714,AUROC,MDR1,grover_base_rdkit,14,scaffold,cutoff6,AC,
0.489354168866364,AUPRC,MDR1,RF,14,scaffold,cutoff6,AC,
0.5216437611916408,AUPRC,MDR1,molbert,14,scaffold,cutoff6,AC,
0.455949431217027,AUPRC,MDR1,grover_base,14,scaffold,cutoff6,AC,
0.48623482949725694,AUPRC,MDR1,grover_base_rdkit,14,scaffold,cutoff6,AC,
0.37142857142857144,Precision_PPV,MDR1,RF,14,scaffold,cutoff6,AC,
0.37142857142857144,Precision_PPV,MDR1,molbert,14,scaffold,cutoff6,AC,
0.358974358974359,Precision_PPV,MDR1,grover_base,14,scaffold,cutoff6,AC,
0.3181818181818182,Precision_PPV,MDR1,grover_base_rdkit,14,scaffold,cutoff6,AC,
0.96,Precision_NPV,MDR1,RF,14,scaffold,cutoff6,AC,
0.96,Precision_NPV,MDR1,molbert,14,scaffold,cutoff6,AC,
0.9782608695652174,Precision_NPV,MDR1,grover_base,14,scaffold,cutoff6,AC,
0.975609756097561,Precision_NPV,MDR1,grover_base_rdkit,14,scaffold,cutoff6,AC,
0.9876923076923078,AUROC,MDR1,RF,15,scaffold,cutoff6,AC,
1.0,AUROC,MDR1,molbert,15,scaffold,cutoff6,AC,
0.6799999999999999,AUROC,MDR1,grover_base,15,scaffold,cutoff6,AC,
1.0,AUROC,MDR1,grover_base_rdkit,15,scaffold,cutoff6,AC,
0.974050949050949,AUPRC,MDR1,RF,15,scaffold,cutoff6,AC,
0.9999999999999998,AUPRC,MDR1,molbert,15,scaffold,cutoff6,AC,
0.4011556465682448,AUPRC,MDR1,grover_base,15,scaffold,cutoff6,AC,
0.9999999999999998,AUPRC,MDR1,grover_base_rdkit,15,scaffold,cutoff6,AC,
0.9166666666666666,Precision_PPV,MDR1,RF,15,scaffold,cutoff6,AC,
1.0,Precision_PPV,MDR1,molbert,15,scaffold,cutoff6,AC,
0.5714285714285714,Precision_PPV,MDR1,grover_base,15,scaffold,cutoff6,AC,
1.0,Precision_PPV,MDR1,grover_base_rdkit,15,scaffold,cutoff6,AC,
0.9230769230769231,Precision_NPV,MDR1,RF,15,scaffold,cutoff6,AC,
0.9615384615384616,Precision_NPV,MDR1,molbert,15,scaffold,cutoff6,AC,
0.9411764705882353,Precision_NPV,MDR1,grover_base,15,scaffold,cutoff6,AC,
0.9615384615384616,Precision_NPV,MDR1,grover_base_rdkit,15,scaffold,cutoff6,AC,
0.7906976744186046,AUROC,MDR1,RF,16,scaffold,cutoff6,AC,
0.6511627906976745,AUROC,MDR1,molbert,16,scaffold,cutoff6,AC,
0.13953488372093026,AUROC,MDR1,grover_base,16,scaffold,cutoff6,AC,
0.6744186046511628,AUROC,MDR1,grover_base_rdkit,16,scaffold,cutoff6,AC,
0.05,AUPRC,MDR1,RF,16,scaffold,cutoff6,AC,
0.03125,AUPRC,MDR1,molbert,16,scaffold,cutoff6,AC,
0.013157894736842105,AUPRC,MDR1,grover_base,16,scaffold,cutoff6,AC,
