mean_metric_score,std_metric_score,split_type,mol_rep,mol_prop,model_name,metric_name
3.8891527750968136,0.6544306302128796,scaffold,atomPairs,KOR,SVM,RMSE
2.595338416407954,0.2456077979889842,scaffold,atomPairs,KOR,SVM,MAE
-0.5118514083867857,0.5218883626916606,scaffold,atomPairs,KOR,SVM,R2
0.4839174169836339,0.10344833623647433,scaffold,atomPairs,KOR,SVM,Pearson_R
2.595338416407954,0.2456077979889842,scaffold,atomPairs,KOR,SVM,MAPE
2.2133026751126263,0.1934489531639411,scaffold,morganBits,KOR,XGBoost,RMSE
1.7209653453450282,0.13999473768216145,scaffold,morganBits,KOR,XGBoost,MAE
0.5211793038971979,0.07525618177148642,scaffold,morganBits,KOR,XGBoost,R2
0.7325551729163422,0.051990439497665936,scaffold,morganBits,KOR,XGBoost,Pearson_R
1.7209653453450282,0.13999473768216145,scaffold,morganBits,KOR,XGBoost,MAPE
2.220684907562874,0.21628698662337711,scaffold,morganCounts,KOR,XGBoost,RMSE
1.7246469563630786,0.15318852400777758,scaffold,morganCounts,KOR,XGBoost,MAE
0.5175257385641339,0.08373160918391959,scaffold,morganCounts,KOR,XGBoost,R2
0.7299478603143608,0.057710352159965485,scaffold,morganCounts,KOR,XGBoost,Pearson_R
1.7246469563630786,0.15318852400777758,scaffold,morganCounts,KOR,XGBoost,MAPE
2.4488326466481043,0.2389982660962454,scaffold,maccs,KOR,XGBoost,RMSE
1.8975403904103672,0.16852755082687135,scaffold,maccs,KOR,XGBoost,MAE
0.4141738373914052,0.09581608520901805,scaffold,maccs,KOR,XGBoost,R2
0.6540857656947977,0.07355164112565662,scaffold,maccs,KOR,XGBoost,Pearson_R
1.8975403904103672,0.16852755082687135,scaffold,maccs,KOR,XGBoost,MAPE
2.3066980643795385,0.23666158049749747,scaffold,rdkit2d,KOR,XGBoost,RMSE
1.7822767912007367,0.16454993042052707,scaffold,rdkit2d,KOR,XGBoost,MAE
0.4773835350391238,0.10602358746727022,scaffold,rdkit2d,KOR,XGBoost,R2
0.6983541687091698,0.0751062929276091,scaffold,rdkit2d,KOR,XGBoost,Pearson_R
1.7822767912007367,0.16454993042052707,scaffold,rdkit2d,KOR,XGBoost,MAPE
2.6717300443990593,0.18537027021467525,scaffold,physchem,KOR,XGBoost,RMSE
2.117286433374745,0.146343711769024,scaffold,physchem,KOR,XGBoost,MAE
0.30154130836503373,0.10727552621019458,scaffold,physchem,KOR,XGBoost,R2
0.5596085720467131,0.1028349889470345,scaffold,physchem,KOR,XGBoost,Pearson_R
2.117286433374745,0.146343711769024,scaffold,physchem,KOR,XGBoost,MAPE
2.173487054970586,0.19001951035731351,scaffold,atomPairs,KOR,XGBoost,RMSE
1.6744108310143024,0.14023212450013312,scaffold,atomPairs,KOR,XGBoost,MAE
0.537179666736652,0.0806526666457448,scaffold,atomPairs,KOR,XGBoost,R2
0.7422571928628263,0.055220020178578084,scaffold,atomPairs,KOR,XGBoost,Pearson_R
1.6744108310143024,0.14023212450013312,scaffold,atomPairs,KOR,XGBoost,MAPE
2.6574656907001364,0.2372957233102827,scaffold,SMILES,KOR,RNN,RMSE
2.0553399435977058,0.20306610323472749,scaffold,SMILES,KOR,RNN,MAE
0.3074039766094633,0.12401431784927645,scaffold,SMILES,KOR,RNN,R2
0.584504395976139,0.08437353000679441,scaffold,SMILES,KOR,RNN,Pearson_R
2.0553399435977058,0.20306610323472749,scaffold,SMILES,KOR,RNN,MAPE
2.7731832648002794,0.20673630441769167,scaffold,Graph,KOR,GCN,RMSE
2.188208803040335,0.16490376493283485,scaffold,Graph,KOR,GCN,MAE
0.21738035135900788,0.108825880123054,scaffold,Graph,KOR,GCN,R2
0.5104746294112857,0.0794855178796356,scaffold,Graph,KOR,GCN,Pearson_R
2.188208803040335,0.16490376493283485,scaffold,Graph,KOR,GCN,MAPE
2.6904224794666813,0.20056881653401926,scaffold,Graph,KOR,GIN,RMSE
2.065106413397704,0.15253917211567922,scaffold,Graph,KOR,GIN,MAE
0.26375570900341094,0.10037653674770419,scaffold,Graph,KOR,GIN,R2
0.5807305514504297,0.06002572628906199,scaffold,Graph,KOR,GIN,Pearson_R
2.065106413397704,0.15253917211567922,scaffold,Graph,KOR,GIN,MAPE
2.2796898479212326,0.12314334784616551,random,SMILES,MDR1,MolBERT,RMSE
1.784891524347106,0.10127846317566083,random,SMILES,MDR1,MolBERT,MAE
0.5824161549211913,0.036359552355040105,random,SMILES,MDR1,MolBERT,R2
0.8070503815078972,0.033259849214951294,random,SMILES,MDR1,MolBERT,Pearson_R
1.784891524347106,0.10127846317566083,random,SMILES,MDR1,MolBERT,MAPE
2.8983429720585066,0.435374394954564,random,Graph,MDR1,GROVER,RMSE
2.2003041571884547,0.2765376763035794,random,Graph,MDR1,GROVER,MAE
0.3124162517930982,0.19794705591231515,random,Graph,MDR1,GROVER,R2
0.6143565975701327,0.2452167243037597,random,Graph,MDR1,GROVER,Pearson_R
2.2003041571884547,0.2765376763035794,random,Graph,MDR1,GROVER,MAPE
1.83251024507142,0.14535819257872656,random,Graph,MDR1,GROVER_RDKit,RMSE
1.3936475227953367,0.11465444711579745,random,Graph,MDR1,GROVER_RDKit,MAE
0.7268350149400099,0.05397276074484843,random,Graph,MDR1,GROVER_RDKit,R2
0.8590678940006983,0.031424803552439984,random,Graph,MDR1,GROVER_RDKit,Pearson_R
1.3936475227953367,0.11465444711579745,random,Graph,MDR1,GROVER_RDKit,MAPE
1.4539880565781587,0.18987451180363818,random,morganBits,MDR1,RF,RMSE
0.9523948792261104,0.08842003217479097,random,morganBits,MDR1,RF,MAE
0.8254254650501238,0.05342850329644327,random,morganBits,MDR1,RF,R2
0.9125226193322502,0.025570872946105338,random,morganBits,MDR1,RF,Pearson_R
0.9523948792261104,0.08842003217479097,random,morganBits,MDR1,RF,MAPE
1.4147988025253586,0.18436054355615014,random,morganCounts,MDR1,RF,RMSE
0.9159742586771952,0.07315495578566583,random,morganCounts,MDR1,RF,MAE
0.8353344403215405,0.04749669298844903,random,morganCounts,MDR1,RF,R2
0.9174691814538023,0.02378198246537627,random,morganCounts,MDR1,RF,Pearson_R
0.9159742586771952,0.07315495578566583,random,morganCounts,MDR1,RF,MAPE
1.5546366146009372,0.15233100025167973,random,maccs,MDR1,RF,RMSE
1.063243668201254,0.07271399639766747,random,maccs,MDR1,RF,MAE
0.8022945874710203,0.048246766694038414,random,maccs,MDR1,RF,R2
0.8994548637253719,0.023309458054730135,random,maccs,MDR1,RF,Pearson_R
1.063243668201254,0.07271399639766747,random,maccs,MDR1,RF,MAPE
1.4503399495492963,0.11231193258893535,random,rdkit2d,MDR1,RF,RMSE
0.9641976438280282,0.06351834153701884,random,rdkit2d,MDR1,RF,MAE
0.8287669205790608,0.03615057945609733,random,rdkit2d,MDR1,RF,R2
0.9143377473421056,0.02001424113656839,random,rdkit2d,MDR1,RF,Pearson_R
0.9641976438280282,0.06351834153701884,random,rdkit2d,MDR1,RF,MAPE
1.8424606482974424,0.204278168603197,random,physchem,MDR1,RF,RMSE
1.219669853043371,0.09199842754145088,random,physchem,MDR1,RF,MAE
0.7200205239519285,0.07736058601526703,random,physchem,MDR1,RF,R2
0.8511376788046794,0.04525130054548823,random,physchem,MDR1,RF,Pearson_R
1.219669853043371,0.09199842754145088,random,physchem,MDR1,RF,MAPE
1.4078141839656442,0.17864233824060732,random,atomPairs,MDR1,RF,RMSE
0.9441954894030516,0.08032841939393201,random,atomPairs,MDR1,RF,MAE
0.8363650559424155,0.048863907982559476,random,atomPairs,MDR1,RF,R2
0.9172939786801949,0.02490629127785072,random,atomPairs,MDR1,RF,Pearson_R
0.9441954894030516,0.08032841939393201,random,atomPairs,MDR1,RF,MAPE
1.7496194219028225,0.17381255132486567,random,morganBits,MDR1,SVM,RMSE
1.2146856367350158,0.0910233802979421,random,morganBits,MDR1,SVM,MAE
0.7473922522767275,0.07155753817551552,random,morganBits,MDR1,SVM,R2
0.8775474668033568,0.02912058299763189,random,morganBits,MDR1,SVM,Pearson_R
1.2146856367350158,0.0910233802979421,random,morganBits,MDR1,SVM,MAPE
1.7150061382455875,0.17927434933584366,random,morganCounts,MDR1,SVM,RMSE
1.1719136546439242,0.08942076846778184,random,morganCounts,MDR1,SVM,MAE
0.7567026601958863,0.0695067031641594,random,morganCounts,MDR1,SVM,R2
0.8840173682786823,0.02749386170348847,random,morganCounts,MDR1,SVM,Pearson_R
1.1719136546439242,0.08942076846778184,random,morganCounts,MDR1,SVM,MAPE
2.056242647723314,0.1451724540906346,random,maccs,MDR1,SVM,RMSE
1.5283581522722127,0.0920006743668263,random,maccs,MDR1,SVM,MAE
0.6544723713752613,0.07254692096795065,random,maccs,MDR1,SVM,R2
0.8160775051093366,0.0400942254268844,random,maccs,MDR1,SVM,Pearson_R
1.5283581522722127,0.0920006743668263,random,maccs,MDR1,SVM,MAPE
1.7923010456285948,0.13112951168752524,random,rdkit2d,MDR1,SVM,RMSE
1.2864165529961094,0.09442429214054787,random,rdkit2d,MDR1,SVM,MAE
0.7390888337455619,0.050807270868854774,random,rdkit2d,MDR1,SVM,R2
0.8639265200260495,0.027812367982252045,random,rdkit2d,MDR1,SVM,Pearson_R
1.2864165529961094,0.09442429214054787,random,rdkit2d,MDR1,SVM,MAPE
4.613548172155314,1.7147829177392864,random,physchem,MDR1,SVM,RMSE
3.610969507050919,1.5450786643702639,random,physchem,MDR1,SVM,MAE
-1.0115853117393816,1.8477062899046968,random,physchem,MDR1,SVM,R2
0.3824606011747476,0.12180176122580755,random,physchem,MDR1,SVM,Pearson_R
3.610969507050919,1.5450786643702639,random,physchem,MDR1,SVM,MAPE
3.029477020069389,0.4302354170406382,random,atomPairs,MDR1,SVM,RMSE
1.8428349635925183,0.15795299778523544,random,atomPairs,MDR1,SVM,MAE
0.2373791040555351,0.2556866630116465,random,atomPairs,MDR1,SVM,R2
0.7240517493784909,0.05855897587309365,random,atomPairs,MDR1,SVM,Pearson_R
1.8428349635925183,0.15795299778523544,random,atomPairs,MDR1,SVM,MAPE
1.6621070366561737,0.16559735185436214,random,morganBits,MDR1,XGBoost,RMSE
1.2245416969694831,0.08693333605885678,random,morganBits,MDR1,XGBoost,MAE
0.77310996224312,0.057609250812231116,random,morganBits,MDR1,XGBoost,R2
0.8846210552241082,0.032440180240728436,random,morganBits,MDR1,XGBoost,Pearson_R
1.2245416969694831,0.08693333605885678,random,morganBits,MDR1,XGBoost,MAPE
1.585308346996613,0.16300687269294112,random,morganCounts,MDR1,XGBoost,RMSE
1.1589702958556327,0.07512334323676084,random,morganCounts,MDR1,XGBoost,MAE
0.7940696852365607,0.05145749297244422,random,morganCounts,MDR1,XGBoost,R2
0.8957838515731936,0.029376457554493456,random,morganCounts,MDR1,XGBoost,Pearson_R
1.1589702958556327,0.07512334323676084,random,morganCounts,MDR1,XGBoost,MAPE
1.6847989256387876,0.11815887815068002,random,maccs,MDR1,XGBoost,RMSE
1.2503745622753748,0.06804282594113267,random,maccs,MDR1,XGBoost,MAE
0.7678504665029335,0.04944877171904981,random,maccs,MDR1,XGBoost,R2
0.8809450039474044,0.02730931908136473,random,maccs,MDR1,XGBoost,Pearson_R
