mean_metric_score,std_metric_score,split_type,mol_rep,mol_prop,model_name,metric_name
4.075339446639183,1.4504921315031338,scaffold,physchem,MDR1,SVM,RMSE
3.3131365910904007,1.3592137943938063,scaffold,physchem,MDR1,SVM,MAE
-1.1061211806142102,2.356358085562618,scaffold,physchem,MDR1,SVM,R2
0.36343081773795044,0.14404967880916109,scaffold,physchem,MDR1,SVM,Pearson_R
3.3131365910904007,1.3592137943938063,scaffold,physchem,MDR1,SVM,MAPE
3.95461255213687,1.4553869414225775,scaffold,atomPairs,MDR1,SVM,RMSE
2.557077175304159,0.35042714507338774,scaffold,atomPairs,MDR1,SVM,MAE
-0.9975745399933061,1.866900071274977,scaffold,atomPairs,MDR1,SVM,R2
0.5321732403610419,0.12990982981572058,scaffold,atomPairs,MDR1,SVM,Pearson_R
2.557077175304159,0.35042714507338774,scaffold,atomPairs,MDR1,SVM,MAPE
