mean_metric_score,std_metric_score,split_type,mol_rep,mol_prop,model_name,metric_name,desc_name,size
153.7697078895303,28.06124021411936,scaffold,Graph,mw_size100_desc,GIN,RMSE,mw,100
124.35923500061035,27.58268355807401,scaffold,Graph,mw_size100_desc,GIN,MAE,mw,100
-35.466951483201775,17.541942733276812,scaffold,Graph,mw_size100_desc,GIN,R2,mw,100
-0.1453808198108431,0.3431382113507901,scaffold,Graph,mw_size100_desc,GIN,Pearson_R,mw,100
124.35923500061035,27.58268355807401,scaffold,Graph,mw_size100_desc,GIN,MAPE,mw,100
28.30884073576724,4.551616959406815,scaffold,Graph,mw_size100_desc,GROVER,RMSE,mw,100
23.65652087851118,4.475097186542394,scaffold,Graph,mw_size100_desc,GROVER,MAE,mw,100
-0.125558968026878,0.2038100415857339,scaffold,Graph,mw_size100_desc,GROVER,R2,mw,100
0.1434759059306336,0.34435611893562,scaffold,Graph,mw_size100_desc,GROVER,Pearson_R,mw,100
23.65652087851118,4.475097186542394,scaffold,Graph,mw_size100_desc,GROVER,MAPE,mw,100
312.8669848102936,6.549352464852917,scaffold,SMILES,mw_size100_desc,MolBERT,RMSE,mw,100
311.6847384086417,6.768174637481454,scaffold,SMILES,mw_size100_desc,MolBERT,MAE,mw,100
-145.81854679901434,53.98293441389615,scaffold,SMILES,mw_size100_desc,MolBERT,R2,mw,100
0.0837452233965217,0.3385107066441849,scaffold,SMILES,mw_size100_desc,MolBERT,Pearson_R,mw,100
311.6847384086417,6.768174637481454,scaffold,SMILES,mw_size100_desc,MolBERT,MAPE,mw,100
25.58663013089696,3.233080019821441,scaffold,morganBits,mw_size200_desc,RF,RMSE,mw,200
21.578324722028167,2.889502434971752,scaffold,morganBits,mw_size200_desc,RF,MAE,mw,200
-0.0084538879040835,0.182231437348946,scaffold,morganBits,mw_size200_desc,RF,R2,mw,200
0.2896286298840543,0.2452931676064552,scaffold,morganBits,mw_size200_desc,RF,Pearson_R,mw,200
21.578324722028167,2.889502434971752,scaffold,morganBits,mw_size200_desc,RF,MAPE,mw,200
24.37736235692336,2.802053708731764,scaffold,maccs,mw_size200_desc,RF,RMSE,mw,200
20.251978132553543,2.273909631123345,scaffold,maccs,mw_size200_desc,RF,MAE,mw,200
0.080803936974013,0.1715236934013395,scaffold,maccs,mw_size200_desc,RF,R2,mw,200
0.3825046488527417,0.2022777217804059,scaffold,maccs,mw_size200_desc,RF,Pearson_R,mw,200
20.251978132553543,2.273909631123345,scaffold,maccs,mw_size200_desc,RF,MAPE,mw,200
20.83589339693032,2.310875959774134,scaffold,atomPairs,mw_size200_desc,RF,RMSE,mw,200
17.657908589086848,2.167603265203398,scaffold,atomPairs,mw_size200_desc,RF,MAE,mw,200
0.317368097604719,0.1866707564427011,scaffold,atomPairs,mw_size200_desc,RF,R2,mw,200
0.6462472090128549,0.1258408037238758,scaffold,atomPairs,mw_size200_desc,RF,Pearson_R,mw,200
17.657908589086848,2.167603265203398,scaffold,atomPairs,mw_size200_desc,RF,MAPE,mw,200
34.428075459926774,6.916496395490096,scaffold,morganBits,mw_size200_desc,SVM,RMSE,mw,200
26.44292541031749,5.179770019057461,scaffold,morganBits,mw_size200_desc,SVM,MAE,mw,200
-0.98239718327546,0.9729581219199348,scaffold,morganBits,mw_size200_desc,SVM,R2,mw,200
0.4940521770442253,0.1518644066656606,scaffold,morganBits,mw_size200_desc,SVM,Pearson_R,mw,200
26.44292541031749,5.179770019057461,scaffold,morganBits,mw_size200_desc,SVM,MAPE,mw,200
26.170033779510664,4.343257724980809,scaffold,maccs,mw_size200_desc,SVM,RMSE,mw,200
21.74252679825305,3.5446841588443,scaffold,maccs,mw_size200_desc,SVM,MAE,mw,200
-0.1002425926385694,0.4485305016543586,scaffold,maccs,mw_size200_desc,SVM,R2,mw,200
0.5136363444523236,0.1367884815106344,scaffold,maccs,mw_size200_desc,SVM,Pearson_R,mw,200
21.74252679825305,3.5446841588443,scaffold,maccs,mw_size200_desc,SVM,MAPE,mw,200
25.133946303473984,4.842297699780421,scaffold,atomPairs,mw_size200_desc,SVM,RMSE,mw,200
19.049404287417428,3.284054281627894,scaffold,atomPairs,mw_size200_desc,SVM,MAE,mw,200
-0.0526579674475924,0.5599740505083468,scaffold,atomPairs,mw_size200_desc,SVM,R2,mw,200
0.8063495287286347,0.0653885375131113,scaffold,atomPairs,mw_size200_desc,SVM,Pearson_R,mw,200
19.049404287417428,3.284054281627894,scaffold,atomPairs,mw_size200_desc,SVM,MAPE,mw,200
27.223793186709155,3.382163474480913,scaffold,morganBits,mw_size200_desc,XGBoost,RMSE,mw,200
23.00855839474324,2.871579383821,scaffold,morganBits,mw_size200_desc,XGBoost,MAE,mw,200
-0.1431887702230549,0.2046498720255439,scaffold,morganBits,mw_size200_desc,XGBoost,R2,mw,200
0.1826347652519654,0.2168540252093688,scaffold,morganBits,mw_size200_desc,XGBoost,Pearson_R,mw,200
23.00855839474324,2.871579383821,scaffold,morganBits,mw_size200_desc,XGBoost,MAPE,mw,200
24.371821889531407,2.9598479669734825,scaffold,maccs,mw_size200_desc,XGBoost,RMSE,mw,200
19.82229172835635,2.594394324688535,scaffold,maccs,mw_size200_desc,XGBoost,MAE,mw,200
0.0701342341475985,0.2300735455765969,scaffold,maccs,mw_size200_desc,XGBoost,R2,mw,200
0.4048023681591096,0.1766048904295221,scaffold,maccs,mw_size200_desc,XGBoost,Pearson_R,mw,200
19.82229172835635,2.594394324688535,scaffold,maccs,mw_size200_desc,XGBoost,MAPE,mw,200
20.62168204903604,2.3661317560490023,scaffold,atomPairs,mw_size200_desc,XGBoost,RMSE,mw,200
17.11516528549119,2.0865027545553683,scaffold,atomPairs,mw_size200_desc,XGBoost,MAE,mw,200
0.3262696605382859,0.2058232021161463,scaffold,atomPairs,mw_size200_desc,XGBoost,R2,mw,200
0.6352633301062706,0.1203921146445455,scaffold,atomPairs,mw_size200_desc,XGBoost,Pearson_R,mw,200
17.11516528549119,2.0865027545553683,scaffold,atomPairs,mw_size200_desc,XGBoost,MAPE,mw,200
26.044714157327903,2.3134826865532228,scaffold,SMILES,mw_size200_desc,RNN,RMSE,mw,200
22.515020345052086,2.447590106890784,scaffold,SMILES,mw_size200_desc,RNN,MAE,mw,200
-0.0415488898073669,0.0957605606902364,scaffold,SMILES,mw_size200_desc,RNN,R2,mw,200
0.5201445220737632,0.1933924330467893,scaffold,SMILES,mw_size200_desc,RNN,Pearson_R,mw,200
22.515020345052086,2.447590106890784,scaffold,SMILES,mw_size200_desc,RNN,MAPE,mw,200
136.92429459538826,32.988834609960165,scaffold,Graph,mw_size200_desc,GCN,RMSE,mw,200
107.6598499894142,33.88988207088123,scaffold,Graph,mw_size200_desc,GCN,MAE,mw,200
-30.61218304015312,17.074015298338963,scaffold,Graph,mw_size200_desc,GCN,R2,mw,200
0.0331746391095614,0.1822096847267152,scaffold,Graph,mw_size200_desc,GCN,Pearson_R,mw,200
107.6598499894142,33.88988207088123,scaffold,Graph,mw_size200_desc,GCN,MAPE,mw,200
112.72131719984829,41.53018059379313,scaffold,Graph,mw_size200_desc,GIN,RMSE,mw,200
85.00561723550162,34.709248245664384,scaffold,Graph,mw_size200_desc,GIN,MAE,mw,200
-21.73920099974149,14.667683143844878,scaffold,Graph,mw_size200_desc,GIN,R2,mw,200
-0.0321710068346395,0.2130108235109631,scaffold,Graph,mw_size200_desc,GIN,Pearson_R,mw,200
85.00561723550162,34.709248245664384,scaffold,Graph,mw_size200_desc,GIN,MAPE,mw,200
26.2071905431482,2.5618957278814154,scaffold,Graph,mw_size200_desc,GROVER,RMSE,mw,200
22.325614424149915,2.4105665167843946,scaffold,Graph,mw_size200_desc,GROVER,MAE,mw,200
-0.0590484557348691,0.1455117300408085,scaffold,Graph,mw_size200_desc,GROVER,R2,mw,200
0.1904288559456289,0.2097843736855608,scaffold,Graph,mw_size200_desc,GROVER,Pearson_R,mw,200
22.325614424149915,2.4105665167843946,scaffold,Graph,mw_size200_desc,GROVER,MAPE,mw,200
311.12677896594926,5.346266666870805,scaffold,SMILES,mw_size200_desc,MolBERT,RMSE,mw,200
310.05643771945194,5.411027805355581,scaffold,SMILES,mw_size200_desc,MolBERT,MAE,mw,200
-152.75512729707225,44.20453038306597,scaffold,SMILES,mw_size200_desc,MolBERT,R2,mw,200
-0.0208189745814001,0.2556478530136249,scaffold,SMILES,mw_size200_desc,MolBERT,Pearson_R,mw,200
