model_1,model_2,metric_name,mol_prop,split_type,task,p_value,stats_method
grover_base,molbert,AUROC,MOR,scaffold,cutoff6,0.15849664513556846,ttest_ind
grover_base,molbert,AUROC,MOR,scaffold,cutoff6,0.29385872905412214,ranksums
grover_base,grover_base,AUROC,MOR,scaffold,cutoff6,,ttest_rel
grover_base,grover_base,AUROC,MOR,scaffold,cutoff6,1,wilcoxon
grover_base,grover_base,AUROC,MOR,scaffold,cutoff6,1.0,ttest_ind
grover_base,grover_base,AUROC,MOR,scaffold,cutoff6,1.0,ranksums
grover_base,grover_base_rdkit,AUROC,MOR,scaffold,cutoff6,0.2525405475376386,ttest_rel
grover_base,grover_base_rdkit,AUROC,MOR,scaffold,cutoff6,0.3285710735610371,wilcoxon
grover_base,grover_base_rdkit,AUROC,MOR,scaffold,cutoff6,0.3420631515119533,ttest_ind
grover_base,grover_base_rdkit,AUROC,MOR,scaffold,cutoff6,0.3440449406444759,ranksums
grover_base_rdkit,RF,AUROC,MOR,scaffold,cutoff6,1.6904443654406983e-12,ttest_rel
grover_base_rdkit,RF,AUROC,MOR,scaffold,cutoff6,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,RF,AUROC,MOR,scaffold,cutoff6,7.917465580569342e-08,ttest_ind
grover_base_rdkit,RF,AUROC,MOR,scaffold,cutoff6,4.275281031924065e-07,ranksums
grover_base_rdkit,molbert,AUROC,MOR,scaffold,cutoff6,0.2428312140660393,ttest_rel
grover_base_rdkit,molbert,AUROC,MOR,scaffold,cutoff6,0.2622987191194901,wilcoxon
grover_base_rdkit,molbert,AUROC,MOR,scaffold,cutoff6,0.6475852736494374,ttest_ind
grover_base_rdkit,molbert,AUROC,MOR,scaffold,cutoff6,0.7901470561745594,ranksums
grover_base_rdkit,grover_base,AUROC,MOR,scaffold,cutoff6,0.2525405475376386,ttest_rel
grover_base_rdkit,grover_base,AUROC,MOR,scaffold,cutoff6,0.3285710735610371,wilcoxon
grover_base_rdkit,grover_base,AUROC,MOR,scaffold,cutoff6,0.3420631515119533,ttest_ind
grover_base_rdkit,grover_base,AUROC,MOR,scaffold,cutoff6,0.3440449406444759,ranksums
grover_base_rdkit,grover_base_rdkit,AUROC,MOR,scaffold,cutoff6,,ttest_rel
grover_base_rdkit,grover_base_rdkit,AUROC,MOR,scaffold,cutoff6,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,AUROC,MOR,scaffold,cutoff6,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,AUROC,MOR,scaffold,cutoff6,1.0,ranksums
RF,RF,AUPRC,MOR,scaffold,cutoff6,,ttest_rel
RF,RF,AUPRC,MOR,scaffold,cutoff6,1,wilcoxon
RF,RF,AUPRC,MOR,scaffold,cutoff6,1.0,ttest_ind
RF,RF,AUPRC,MOR,scaffold,cutoff6,1.0,ranksums
RF,molbert,AUPRC,MOR,scaffold,cutoff6,5.911990650711077e-13,ttest_rel
RF,molbert,AUPRC,MOR,scaffold,cutoff6,1.7343976283205784e-06,wilcoxon
RF,molbert,AUPRC,MOR,scaffold,cutoff6,4.1467380113263105e-06,ttest_ind
RF,molbert,AUPRC,MOR,scaffold,cutoff6,1.292296105673061e-05,ranksums
RF,grover_base,AUPRC,MOR,scaffold,cutoff6,4.386357653290502e-08,ttest_rel
RF,grover_base,AUPRC,MOR,scaffold,cutoff6,1.7343976283205784e-06,wilcoxon
RF,grover_base,AUPRC,MOR,scaffold,cutoff6,5.804398074564496e-07,ttest_ind
RF,grover_base,AUPRC,MOR,scaffold,cutoff6,2.076832717529981e-06,ranksums
RF,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,3.5389301039107005e-12,ttest_rel
RF,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,1.7343976283205784e-06,wilcoxon
RF,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,1.220358792669624e-05,ttest_ind
RF,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,4.788501677458368e-05,ranksums
molbert,RF,AUPRC,MOR,scaffold,cutoff6,5.911990650711077e-13,ttest_rel
molbert,RF,AUPRC,MOR,scaffold,cutoff6,1.7343976283205784e-06,wilcoxon
molbert,RF,AUPRC,MOR,scaffold,cutoff6,4.1467380113263105e-06,ttest_ind
molbert,RF,AUPRC,MOR,scaffold,cutoff6,1.292296105673061e-05,ranksums
molbert,molbert,AUPRC,MOR,scaffold,cutoff6,,ttest_rel
molbert,molbert,AUPRC,MOR,scaffold,cutoff6,1,wilcoxon
molbert,molbert,AUPRC,MOR,scaffold,cutoff6,1.0,ttest_ind
molbert,molbert,AUPRC,MOR,scaffold,cutoff6,1.0,ranksums
molbert,grover_base,AUPRC,MOR,scaffold,cutoff6,0.2897956966890077,ttest_rel
molbert,grover_base,AUPRC,MOR,scaffold,cutoff6,0.517047890994101,wilcoxon
molbert,grover_base,AUPRC,MOR,scaffold,cutoff6,0.4683474344008395,ttest_ind
molbert,grover_base,AUPRC,MOR,scaffold,cutoff6,0.4161358470782788,ranksums
molbert,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,0.8598602266663377,ttest_rel
molbert,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,0.9753871641763363,wilcoxon
molbert,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,0.9393138706762965,ttest_ind
molbert,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,0.9764109078760824,ranksums
grover_base,RF,AUPRC,MOR,scaffold,cutoff6,4.386357653290502e-08,ttest_rel
grover_base,RF,AUPRC,MOR,scaffold,cutoff6,1.7343976283205784e-06,wilcoxon
grover_base,RF,AUPRC,MOR,scaffold,cutoff6,5.804398074564496e-07,ttest_ind
grover_base,RF,AUPRC,MOR,scaffold,cutoff6,2.076832717529981e-06,ranksums
grover_base,molbert,AUPRC,MOR,scaffold,cutoff6,0.2897956966890077,ttest_rel
grover_base,molbert,AUPRC,MOR,scaffold,cutoff6,0.517047890994101,wilcoxon
grover_base,molbert,AUPRC,MOR,scaffold,cutoff6,0.4683474344008395,ttest_ind
grover_base,molbert,AUPRC,MOR,scaffold,cutoff6,0.4161358470782788,ranksums
grover_base,grover_base,AUPRC,MOR,scaffold,cutoff6,,ttest_rel
grover_base,grover_base,AUPRC,MOR,scaffold,cutoff6,1,wilcoxon
grover_base,grover_base,AUPRC,MOR,scaffold,cutoff6,1.0,ttest_ind
grover_base,grover_base,AUPRC,MOR,scaffold,cutoff6,1.0,ranksums
grover_base,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,0.41237454913255245,ttest_rel
grover_base,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,0.38203416302245696,wilcoxon
grover_base,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,0.5411614221597139,ttest_ind
grover_base,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,0.5153597975802848,ranksums
grover_base_rdkit,RF,AUPRC,MOR,scaffold,cutoff6,3.5389301039107005e-12,ttest_rel
grover_base_rdkit,RF,AUPRC,MOR,scaffold,cutoff6,1.7343976283205784e-06,wilcoxon
grover_base_rdkit,RF,AUPRC,MOR,scaffold,cutoff6,1.220358792669624e-05,ttest_ind
grover_base_rdkit,RF,AUPRC,MOR,scaffold,cutoff6,4.788501677458368e-05,ranksums
grover_base_rdkit,molbert,AUPRC,MOR,scaffold,cutoff6,0.8598602266663377,ttest_rel
grover_base_rdkit,molbert,AUPRC,MOR,scaffold,cutoff6,0.9753871641763363,wilcoxon
grover_base_rdkit,molbert,AUPRC,MOR,scaffold,cutoff6,0.9393138706762965,ttest_ind
grover_base_rdkit,molbert,AUPRC,MOR,scaffold,cutoff6,0.9764109078760824,ranksums
grover_base_rdkit,grover_base,AUPRC,MOR,scaffold,cutoff6,0.41237454913255245,ttest_rel
grover_base_rdkit,grover_base,AUPRC,MOR,scaffold,cutoff6,0.38203416302245696,wilcoxon
grover_base_rdkit,grover_base,AUPRC,MOR,scaffold,cutoff6,0.5411614221597139,ttest_ind
grover_base_rdkit,grover_base,AUPRC,MOR,scaffold,cutoff6,0.5153597975802848,ranksums
grover_base_rdkit,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,,ttest_rel
grover_base_rdkit,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,AUPRC,MOR,scaffold,cutoff6,1.0,ranksums
RF,RF,Precision_PPV,MOR,scaffold,cutoff6,,ttest_rel
RF,RF,Precision_PPV,MOR,scaffold,cutoff6,1,wilcoxon
RF,RF,Precision_PPV,MOR,scaffold,cutoff6,1.0,ttest_ind
RF,RF,Precision_PPV,MOR,scaffold,cutoff6,1.0,ranksums
RF,molbert,Precision_PPV,MOR,scaffold,cutoff6,0.04559770615181824,ttest_rel
RF,molbert,Precision_PPV,MOR,scaffold,cutoff6,0.03326889706740501,wilcoxon
RF,molbert,Precision_PPV,MOR,scaffold,cutoff6,0.3831730458317373,ttest_ind
RF,molbert,Precision_PPV,MOR,scaffold,cutoff6,0.4508458012735146,ranksums
RF,grover_base,Precision_PPV,MOR,scaffold,cutoff6,3.5109820430461644e-05,ttest_rel
RF,grover_base,Precision_PPV,MOR,scaffold,cutoff6,1.639446301677989e-05,wilcoxon
RF,grover_base,Precision_PPV,MOR,scaffold,cutoff6,0.01286785611203495,ttest_ind
RF,grover_base,Precision_PPV,MOR,scaffold,cutoff6,0.012211939665202363,ranksums
RF,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,0.019771054166995653,ttest_rel
RF,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,0.016565526979430395,wilcoxon
RF,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,0.29676130363203834,ttest_ind
RF,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,0.37504362355861287,ranksums
molbert,RF,Precision_PPV,MOR,scaffold,cutoff6,0.04559770615181824,ttest_rel
molbert,RF,Precision_PPV,MOR,scaffold,cutoff6,0.03326889706740501,wilcoxon
molbert,RF,Precision_PPV,MOR,scaffold,cutoff6,0.3831730458317373,ttest_ind
molbert,RF,Precision_PPV,MOR,scaffold,cutoff6,0.4508458012735146,ranksums
molbert,molbert,Precision_PPV,MOR,scaffold,cutoff6,,ttest_rel
molbert,molbert,Precision_PPV,MOR,scaffold,cutoff6,1,wilcoxon
molbert,molbert,Precision_PPV,MOR,scaffold,cutoff6,1.0,ttest_ind
molbert,molbert,Precision_PPV,MOR,scaffold,cutoff6,1.0,ranksums
molbert,grover_base,Precision_PPV,MOR,scaffold,cutoff6,0.00955278297319315,ttest_rel
molbert,grover_base,Precision_PPV,MOR,scaffold,cutoff6,0.012452560438554458,wilcoxon
molbert,grover_base,Precision_PPV,MOR,scaffold,cutoff6,0.094310378678753,ttest_ind
molbert,grover_base,Precision_PPV,MOR,scaffold,cutoff6,0.11366474781596309,ranksums
molbert,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,0.5333725084890673,ttest_rel
molbert,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,0.5304400912497492,wilcoxon
molbert,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,0.8305374407553897,ttest_ind
molbert,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,0.717188813606376,ranksums
grover_base,RF,Precision_PPV,MOR,scaffold,cutoff6,3.5109820430461644e-05,ttest_rel
grover_base,RF,Precision_PPV,MOR,scaffold,cutoff6,1.639446301677989e-05,wilcoxon
grover_base,RF,Precision_PPV,MOR,scaffold,cutoff6,0.01286785611203495,ttest_ind
grover_base,RF,Precision_PPV,MOR,scaffold,cutoff6,0.012211939665202363,ranksums
grover_base,molbert,Precision_PPV,MOR,scaffold,cutoff6,0.00955278297319315,ttest_rel
grover_base,molbert,Precision_PPV,MOR,scaffold,cutoff6,0.012452560438554458,wilcoxon
grover_base,molbert,Precision_PPV,MOR,scaffold,cutoff6,0.094310378678753,ttest_ind
grover_base,molbert,Precision_PPV,MOR,scaffold,cutoff6,0.11366474781596309,ranksums
grover_base,grover_base,Precision_PPV,MOR,scaffold,cutoff6,,ttest_rel
grover_base,grover_base,Precision_PPV,MOR,scaffold,cutoff6,1,wilcoxon
grover_base,grover_base,Precision_PPV,MOR,scaffold,cutoff6,1.0,ttest_ind
grover_base,grover_base,Precision_PPV,MOR,scaffold,cutoff6,1.0,ranksums
grover_base,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,0.003350511590468882,ttest_rel
grover_base,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,0.005319684023981225,wilcoxon
grover_base,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,0.1636786294351375,ttest_ind
grover_base,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,0.14737285954906498,ranksums
grover_base_rdkit,RF,Precision_PPV,MOR,scaffold,cutoff6,0.019771054166995653,ttest_rel
grover_base_rdkit,RF,Precision_PPV,MOR,scaffold,cutoff6,0.016565526979430395,wilcoxon
grover_base_rdkit,RF,Precision_PPV,MOR,scaffold,cutoff6,0.29676130363203834,ttest_ind
grover_base_rdkit,RF,Precision_PPV,MOR,scaffold,cutoff6,0.37504362355861287,ranksums
grover_base_rdkit,molbert,Precision_PPV,MOR,scaffold,cutoff6,0.5333725084890673,ttest_rel
grover_base_rdkit,molbert,Precision_PPV,MOR,scaffold,cutoff6,0.5304400912497492,wilcoxon
grover_base_rdkit,molbert,Precision_PPV,MOR,scaffold,cutoff6,0.8305374407553897,ttest_ind
grover_base_rdkit,molbert,Precision_PPV,MOR,scaffold,cutoff6,0.717188813606376,ranksums
grover_base_rdkit,grover_base,Precision_PPV,MOR,scaffold,cutoff6,0.003350511590468882,ttest_rel
grover_base_rdkit,grover_base,Precision_PPV,MOR,scaffold,cutoff6,0.005319684023981225,wilcoxon
grover_base_rdkit,grover_base,Precision_PPV,MOR,scaffold,cutoff6,0.1636786294351375,ttest_ind
grover_base_rdkit,grover_base,Precision_PPV,MOR,scaffold,cutoff6,0.14737285954906498,ranksums
grover_base_rdkit,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,,ttest_rel
grover_base_rdkit,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,Precision_PPV,MOR,scaffold,cutoff6,1.0,ranksums
RF,RF,Precision_NPV,MOR,scaffold,cutoff6,,ttest_rel
RF,RF,Precision_NPV,MOR,scaffold,cutoff6,1,wilcoxon
RF,RF,Precision_NPV,MOR,scaffold,cutoff6,1.0,ttest_ind
RF,RF,Precision_NPV,MOR,scaffold,cutoff6,1.0,ranksums
RF,molbert,Precision_NPV,MOR,scaffold,cutoff6,1.0128077755753509e-07,ttest_rel
RF,molbert,Precision_NPV,MOR,scaffold,cutoff6,5.216493447033368e-06,wilcoxon
RF,molbert,Precision_NPV,MOR,scaffold,cutoff6,2.4774294765949944e-05,ttest_ind
RF,molbert,Precision_NPV,MOR,scaffold,cutoff6,4.21647837101288e-05,ranksums
RF,grover_base,Precision_NPV,MOR,scaffold,cutoff6,5.513742714503751e-06,ttest_rel
RF,grover_base,Precision_NPV,MOR,scaffold,cutoff6,1.126539849982107e-05,wilcoxon
RF,grover_base,Precision_NPV,MOR,scaffold,cutoff6,5.6953044833914333e-05,ttest_ind
RF,grover_base,Precision_NPV,MOR,scaffold,cutoff6,5.265008978704173e-05,ranksums
RF,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,3.679521460831421e-07,ttest_rel
RF,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,9.315658591105142e-06,wilcoxon
RF,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,9.844717139556448e-06,ttest_ind
RF,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,1.6905880509649904e-05,ranksums
molbert,RF,Precision_NPV,MOR,scaffold,cutoff6,1.0128077755753509e-07,ttest_rel
molbert,RF,Precision_NPV,MOR,scaffold,cutoff6,5.216493447033368e-06,wilcoxon
molbert,RF,Precision_NPV,MOR,scaffold,cutoff6,2.4774294765949944e-05,ttest_ind
molbert,RF,Precision_NPV,MOR,scaffold,cutoff6,4.21647837101288e-05,ranksums
molbert,molbert,Precision_NPV,MOR,scaffold,cutoff6,,ttest_rel
molbert,molbert,Precision_NPV,MOR,scaffold,cutoff6,1,wilcoxon
molbert,molbert,Precision_NPV,MOR,scaffold,cutoff6,1.0,ttest_ind
molbert,molbert,Precision_NPV,MOR,scaffold,cutoff6,1.0,ranksums
molbert,grover_base,Precision_NPV,MOR,scaffold,cutoff6,0.7873658266504329,ttest_rel
molbert,grover_base,Precision_NPV,MOR,scaffold,cutoff6,0.8450804241615161,wilcoxon
molbert,grover_base,Precision_NPV,MOR,scaffold,cutoff6,0.8255905919183752,ttest_ind
molbert,grover_base,Precision_NPV,MOR,scaffold,cutoff6,0.9175733096128048,ranksums
molbert,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,0.9162191195899276,ttest_rel
molbert,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,0.8936443871266052,wilcoxon
molbert,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,0.9502942432960855,ttest_ind
molbert,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,0.9351919702393391,ranksums
grover_base,RF,Precision_NPV,MOR,scaffold,cutoff6,5.513742714503751e-06,ttest_rel
grover_base,RF,Precision_NPV,MOR,scaffold,cutoff6,1.126539849982107e-05,wilcoxon
grover_base,RF,Precision_NPV,MOR,scaffold,cutoff6,5.6953044833914333e-05,ttest_ind
grover_base,RF,Precision_NPV,MOR,scaffold,cutoff6,5.265008978704173e-05,ranksums
grover_base,molbert,Precision_NPV,MOR,scaffold,cutoff6,0.7873658266504329,ttest_rel
grover_base,molbert,Precision_NPV,MOR,scaffold,cutoff6,0.8450804241615161,wilcoxon
grover_base,molbert,Precision_NPV,MOR,scaffold,cutoff6,0.8255905919183752,ttest_ind
grover_base,molbert,Precision_NPV,MOR,scaffold,cutoff6,0.9175733096128048,ranksums
grover_base,grover_base,Precision_NPV,MOR,scaffold,cutoff6,,ttest_rel
grover_base,grover_base,Precision_NPV,MOR,scaffold,cutoff6,1,wilcoxon
grover_base,grover_base,Precision_NPV,MOR,scaffold,cutoff6,1.0,ttest_ind
grover_base,grover_base,Precision_NPV,MOR,scaffold,cutoff6,1.0,ranksums
grover_base,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,0.8177886685827989,ttest_rel
grover_base,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,0.8130168513045055,wilcoxon
grover_base,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,0.8656886275765228,ttest_ind
grover_base,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,0.9646228051136889,ranksums
grover_base_rdkit,RF,Precision_NPV,MOR,scaffold,cutoff6,3.679521460831421e-07,ttest_rel
grover_base_rdkit,RF,Precision_NPV,MOR,scaffold,cutoff6,9.315658591105142e-06,wilcoxon
grover_base_rdkit,RF,Precision_NPV,MOR,scaffold,cutoff6,9.844717139556448e-06,ttest_ind
grover_base_rdkit,RF,Precision_NPV,MOR,scaffold,cutoff6,1.6905880509649904e-05,ranksums
grover_base_rdkit,molbert,Precision_NPV,MOR,scaffold,cutoff6,0.9162191195899276,ttest_rel
grover_base_rdkit,molbert,Precision_NPV,MOR,scaffold,cutoff6,0.8936443871266052,wilcoxon
grover_base_rdkit,molbert,Precision_NPV,MOR,scaffold,cutoff6,0.9502942432960855,ttest_ind
grover_base_rdkit,molbert,Precision_NPV,MOR,scaffold,cutoff6,0.9351919702393391,ranksums
grover_base_rdkit,grover_base,Precision_NPV,MOR,scaffold,cutoff6,0.8177886685827989,ttest_rel
grover_base_rdkit,grover_base,Precision_NPV,MOR,scaffold,cutoff6,0.8130168513045055,wilcoxon
grover_base_rdkit,grover_base,Precision_NPV,MOR,scaffold,cutoff6,0.8656886275765228,ttest_ind
grover_base_rdkit,grover_base,Precision_NPV,MOR,scaffold,cutoff6,0.9646228051136889,ranksums
grover_base_rdkit,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,,ttest_rel
grover_base_rdkit,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,Precision_NPV,MOR,scaffold,cutoff6,1.0,ranksums
RF,RF,AUROC,DOR,scaffold,cutoff6,,ttest_rel
RF,RF,AUROC,DOR,scaffold,cutoff6,1,wilcoxon
RF,RF,AUROC,DOR,scaffold,cutoff6,1.0,ttest_ind
RF,RF,AUROC,DOR,scaffold,cutoff6,1.0,ranksums
RF,molbert,AUROC,DOR,scaffold,cutoff6,1.6608224627275413e-09,ttest_rel
RF,molbert,AUROC,DOR,scaffold,cutoff6,1.7343976283205784e-06,wilcoxon
RF,molbert,AUROC,DOR,scaffold,cutoff6,2.386117657023053e-07,ttest_ind
RF,molbert,AUROC,DOR,scaffold,cutoff6,1.437579082989651e-06,ranksums
RF,grover_base,AUROC,DOR,scaffold,cutoff6,5.7360204182831987e-08,ttest_rel
RF,grover_base,AUROC,DOR,scaffold,cutoff6,1.7343976283205784e-06,wilcoxon
RF,grover_base,AUROC,DOR,scaffold,cutoff6,4.3500075738598395e-09,ttest_ind
RF,grover_base,AUROC,DOR,scaffold,cutoff6,2.792740078926976e-09,ranksums
RF,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,1.6800101438989146e-08,ttest_rel
RF,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,4.285685869189864e-06,wilcoxon
RF,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,2.3312616397196707e-08,ttest_ind
RF,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,7.315972725954026e-07,ranksums
molbert,RF,AUROC,DOR,scaffold,cutoff6,1.6608224627275413e-09,ttest_rel
molbert,RF,AUROC,DOR,scaffold,cutoff6,1.7343976283205784e-06,wilcoxon
molbert,RF,AUROC,DOR,scaffold,cutoff6,2.386117657023053e-07,ttest_ind
molbert,RF,AUROC,DOR,scaffold,cutoff6,1.437579082989651e-06,ranksums
molbert,molbert,AUROC,DOR,scaffold,cutoff6,,ttest_rel
molbert,molbert,AUROC,DOR,scaffold,cutoff6,1,wilcoxon
molbert,molbert,AUROC,DOR,scaffold,cutoff6,1.0,ttest_ind
molbert,molbert,AUROC,DOR,scaffold,cutoff6,1.0,ranksums
molbert,grover_base,AUROC,DOR,scaffold,cutoff6,4.5317208437159554e-05,ttest_rel
molbert,grover_base,AUROC,DOR,scaffold,cutoff6,7.690859302848515e-06,wilcoxon
molbert,grover_base,AUROC,DOR,scaffold,cutoff6,0.00014711556220378273,ttest_ind
molbert,grover_base,AUROC,DOR,scaffold,cutoff6,0.0007101417853454575,ranksums
molbert,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,0.4722730376546803,ttest_rel
molbert,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,0.5577426862039239,wilcoxon
molbert,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,0.7022658354549833,ttest_ind
molbert,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,0.6681063796183101,ranksums
grover_base,RF,AUROC,DOR,scaffold,cutoff6,5.7360204182831987e-08,ttest_rel
grover_base,RF,AUROC,DOR,scaffold,cutoff6,1.7343976283205784e-06,wilcoxon
grover_base,RF,AUROC,DOR,scaffold,cutoff6,4.3500075738598395e-09,ttest_ind
grover_base,RF,AUROC,DOR,scaffold,cutoff6,2.792740078926976e-09,ranksums
grover_base,molbert,AUROC,DOR,scaffold,cutoff6,4.5317208437159554e-05,ttest_rel
grover_base,molbert,AUROC,DOR,scaffold,cutoff6,7.690859302848515e-06,wilcoxon
grover_base,molbert,AUROC,DOR,scaffold,cutoff6,0.00014711556220378273,ttest_ind
grover_base,molbert,AUROC,DOR,scaffold,cutoff6,0.0007101417853454575,ranksums
grover_base,grover_base,AUROC,DOR,scaffold,cutoff6,,ttest_rel
grover_base,grover_base,AUROC,DOR,scaffold,cutoff6,1,wilcoxon
grover_base,grover_base,AUROC,DOR,scaffold,cutoff6,1.0,ttest_ind
grover_base,grover_base,AUROC,DOR,scaffold,cutoff6,1.0,ranksums
grover_base,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,0.0002384229047517096,ttest_rel
grover_base,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,0.00018909720229770685,wilcoxon
grover_base,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,0.00025211176285761856,ttest_ind
grover_base,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,0.0015568790292720188,ranksums
grover_base_rdkit,RF,AUROC,DOR,scaffold,cutoff6,1.6800101438989146e-08,ttest_rel
grover_base_rdkit,RF,AUROC,DOR,scaffold,cutoff6,4.285685869189864e-06,wilcoxon
grover_base_rdkit,RF,AUROC,DOR,scaffold,cutoff6,2.3312616397196707e-08,ttest_ind
grover_base_rdkit,RF,AUROC,DOR,scaffold,cutoff6,7.315972725954026e-07,ranksums
grover_base_rdkit,molbert,AUROC,DOR,scaffold,cutoff6,0.4722730376546803,ttest_rel
grover_base_rdkit,molbert,AUROC,DOR,scaffold,cutoff6,0.5577426862039239,wilcoxon
grover_base_rdkit,molbert,AUROC,DOR,scaffold,cutoff6,0.7022658354549833,ttest_ind
grover_base_rdkit,molbert,AUROC,DOR,scaffold,cutoff6,0.6681063796183101,ranksums
grover_base_rdkit,grover_base,AUROC,DOR,scaffold,cutoff6,0.0002384229047517096,ttest_rel
grover_base_rdkit,grover_base,AUROC,DOR,scaffold,cutoff6,0.00018909720229770685,wilcoxon
grover_base_rdkit,grover_base,AUROC,DOR,scaffold,cutoff6,0.00025211176285761856,ttest_ind
grover_base_rdkit,grover_base,AUROC,DOR,scaffold,cutoff6,0.0015568790292720188,ranksums
grover_base_rdkit,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,,ttest_rel
grover_base_rdkit,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,AUROC,DOR,scaffold,cutoff6,1.0,ranksums
RF,RF,AUPRC,DOR,scaffold,cutoff6,,ttest_rel
RF,RF,AUPRC,DOR,scaffold,cutoff6,1,wilcoxon
RF,RF,AUPRC,DOR,scaffold,cutoff6,1.0,ttest_ind
RF,RF,AUPRC,DOR,scaffold,cutoff6,1.0,ranksums
RF,molbert,AUPRC,DOR,scaffold,cutoff6,1.0665944391144285e-08,ttest_rel
RF,molbert,AUPRC,DOR,scaffold,cutoff6,4.729202337447058e-06,wilcoxon
RF,molbert,AUPRC,DOR,scaffold,cutoff6,6.969919923754094e-07,ttest_ind
RF,molbert,AUPRC,DOR,scaffold,cutoff6,7.475471078341272e-06,ranksums
RF,grover_base,AUPRC,DOR,scaffold,cutoff6,1.374949091838532e-11,ttest_rel
RF,grover_base,AUPRC,DOR,scaffold,cutoff6,1.9209211049031396e-06,wilcoxon
RF,grover_base,AUPRC,DOR,scaffold,cutoff6,4.6511527248212454e-11,ttest_ind
RF,grover_base,AUPRC,DOR,scaffold,cutoff6,1.1512788615517378e-08,ranksums
