model_1,model_2,metric_name,mol_prop,split_type,task,p_value,stats_method
grover_base,RF,R2,CYP2D6,scaffold,reg,1.1604929825223857e-12,ttest_rel
grover_base,RF,R2,CYP2D6,scaffold,reg,1.7343976283205784e-06,wilcoxon
grover_base,RF,R2,CYP2D6,scaffold,reg,9.48010894303471e-15,ttest_ind
grover_base,RF,R2,CYP2D6,scaffold,reg,4.005532781778256e-10,ranksums
grover_base,molbert,R2,CYP2D6,scaffold,reg,0.006682195015014007,ttest_rel
grover_base,molbert,R2,CYP2D6,scaffold,reg,0.008729667753602288,wilcoxon
grover_base,molbert,R2,CYP2D6,scaffold,reg,0.0062844141383796605,ttest_ind
grover_base,molbert,R2,CYP2D6,scaffold,reg,0.006819141224204635,ranksums
grover_base,grover_base,R2,CYP2D6,scaffold,reg,,ttest_rel
grover_base,grover_base,R2,CYP2D6,scaffold,reg,1,wilcoxon
grover_base,grover_base,R2,CYP2D6,scaffold,reg,1.0,ttest_ind
grover_base,grover_base,R2,CYP2D6,scaffold,reg,1.0,ranksums
grover_base,grover_base_rdkit,R2,CYP2D6,scaffold,reg,2.0261721834131795e-05,ttest_rel
grover_base,grover_base_rdkit,R2,CYP2D6,scaffold,reg,6.319756764397932e-05,wilcoxon
grover_base,grover_base_rdkit,R2,CYP2D6,scaffold,reg,0.00025108583844869547,ttest_ind
grover_base,grover_base_rdkit,R2,CYP2D6,scaffold,reg,0.00029212595033341365,ranksums
grover_base_rdkit,RF,R2,CYP2D6,scaffold,reg,3.7377428362232775e-10,ttest_rel
grover_base_rdkit,RF,R2,CYP2D6,scaffold,reg,2.878599219394298e-06,wilcoxon
grover_base_rdkit,RF,R2,CYP2D6,scaffold,reg,6.027416985149936e-10,ttest_ind
grover_base_rdkit,RF,R2,CYP2D6,scaffold,reg,8.86428893651676e-09,ranksums
grover_base_rdkit,molbert,R2,CYP2D6,scaffold,reg,0.2417575577570033,ttest_rel
grover_base_rdkit,molbert,R2,CYP2D6,scaffold,reg,0.14138951131633032,wilcoxon
grover_base_rdkit,molbert,R2,CYP2D6,scaffold,reg,0.4894254783399863,ttest_ind
grover_base_rdkit,molbert,R2,CYP2D6,scaffold,reg,0.5742467278315231,ranksums
grover_base_rdkit,grover_base,R2,CYP2D6,scaffold,reg,2.0261721834131795e-05,ttest_rel
grover_base_rdkit,grover_base,R2,CYP2D6,scaffold,reg,6.319756764397932e-05,wilcoxon
grover_base_rdkit,grover_base,R2,CYP2D6,scaffold,reg,0.00025108583844869547,ttest_ind
grover_base_rdkit,grover_base,R2,CYP2D6,scaffold,reg,0.00029212595033341365,ranksums
grover_base_rdkit,grover_base_rdkit,R2,CYP2D6,scaffold,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,R2,CYP2D6,scaffold,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,R2,CYP2D6,scaffold,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,R2,CYP2D6,scaffold,reg,1.0,ranksums
RF,RF,Pearson_R,CYP2D6,scaffold,reg,,ttest_rel
RF,RF,Pearson_R,CYP2D6,scaffold,reg,1,wilcoxon
RF,RF,Pearson_R,CYP2D6,scaffold,reg,1.0,ttest_ind
RF,RF,Pearson_R,CYP2D6,scaffold,reg,1.0,ranksums
RF,molbert,Pearson_R,CYP2D6,scaffold,reg,3.9662672995056114e-08,ttest_rel
RF,molbert,Pearson_R,CYP2D6,scaffold,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,Pearson_R,CYP2D6,scaffold,reg,5.8168993283835404e-08,ttest_ind
RF,molbert,Pearson_R,CYP2D6,scaffold,reg,5.766836258101915e-08,ranksums
RF,grover_base,Pearson_R,CYP2D6,scaffold,reg,1.2956791115985788e-09,ttest_rel
RF,grover_base,Pearson_R,CYP2D6,scaffold,reg,1.9209211049031396e-06,wilcoxon
RF,grover_base,Pearson_R,CYP2D6,scaffold,reg,1.9269650980849854e-10,ttest_ind
RF,grover_base,Pearson_R,CYP2D6,scaffold,reg,2.5515076130333246e-09,ranksums
RF,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,1.0010246241131581e-09,ttest_rel
RF,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,2.3534209951215346e-06,wilcoxon
RF,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,3.997420438009137e-09,ttest_ind
RF,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,2.7141182122491244e-08,ranksums
molbert,RF,Pearson_R,CYP2D6,scaffold,reg,3.9662672995056114e-08,ttest_rel
molbert,RF,Pearson_R,CYP2D6,scaffold,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,Pearson_R,CYP2D6,scaffold,reg,5.8168993283835404e-08,ttest_ind
molbert,RF,Pearson_R,CYP2D6,scaffold,reg,5.766836258101915e-08,ranksums
molbert,molbert,Pearson_R,CYP2D6,scaffold,reg,,ttest_rel
molbert,molbert,Pearson_R,CYP2D6,scaffold,reg,1,wilcoxon
molbert,molbert,Pearson_R,CYP2D6,scaffold,reg,1.0,ttest_ind
molbert,molbert,Pearson_R,CYP2D6,scaffold,reg,1.0,ranksums
molbert,grover_base,Pearson_R,CYP2D6,scaffold,reg,0.06447154603237794,ttest_rel
molbert,grover_base,Pearson_R,CYP2D6,scaffold,reg,0.02702915661831454,wilcoxon
molbert,grover_base,Pearson_R,CYP2D6,scaffold,reg,0.06611286745299898,ttest_ind
molbert,grover_base,Pearson_R,CYP2D6,scaffold,reg,0.04926066741360384,ranksums
molbert,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,0.0444364125258194,ttest_rel
molbert,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,0.06268281249957977,wilcoxon
molbert,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,0.18662411797872494,ttest_ind
molbert,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,0.28711193012328706,ranksums
grover_base,RF,Pearson_R,CYP2D6,scaffold,reg,1.2956791115985788e-09,ttest_rel
grover_base,RF,Pearson_R,CYP2D6,scaffold,reg,1.9209211049031396e-06,wilcoxon
grover_base,RF,Pearson_R,CYP2D6,scaffold,reg,1.9269650980849854e-10,ttest_ind
grover_base,RF,Pearson_R,CYP2D6,scaffold,reg,2.5515076130333246e-09,ranksums
grover_base,molbert,Pearson_R,CYP2D6,scaffold,reg,0.06447154603237794,ttest_rel
grover_base,molbert,Pearson_R,CYP2D6,scaffold,reg,0.02702915661831454,wilcoxon
grover_base,molbert,Pearson_R,CYP2D6,scaffold,reg,0.06611286745299898,ttest_ind
grover_base,molbert,Pearson_R,CYP2D6,scaffold,reg,0.04926066741360384,ranksums
grover_base,grover_base,Pearson_R,CYP2D6,scaffold,reg,,ttest_rel
grover_base,grover_base,Pearson_R,CYP2D6,scaffold,reg,1,wilcoxon
grover_base,grover_base,Pearson_R,CYP2D6,scaffold,reg,1.0,ttest_ind
grover_base,grover_base,Pearson_R,CYP2D6,scaffold,reg,1.0,ranksums
grover_base,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,0.0003916237954729691,ttest_rel
grover_base,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,0.0005287248371505039,wilcoxon
grover_base,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,0.0013934824111391131,ttest_ind
grover_base,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,0.004531054436532459,ranksums
grover_base_rdkit,RF,Pearson_R,CYP2D6,scaffold,reg,1.0010246241131581e-09,ttest_rel
grover_base_rdkit,RF,Pearson_R,CYP2D6,scaffold,reg,2.3534209951215346e-06,wilcoxon
grover_base_rdkit,RF,Pearson_R,CYP2D6,scaffold,reg,3.997420438009137e-09,ttest_ind
grover_base_rdkit,RF,Pearson_R,CYP2D6,scaffold,reg,2.7141182122491244e-08,ranksums
grover_base_rdkit,molbert,Pearson_R,CYP2D6,scaffold,reg,0.0444364125258194,ttest_rel
grover_base_rdkit,molbert,Pearson_R,CYP2D6,scaffold,reg,0.06268281249957977,wilcoxon
grover_base_rdkit,molbert,Pearson_R,CYP2D6,scaffold,reg,0.18662411797872494,ttest_ind
grover_base_rdkit,molbert,Pearson_R,CYP2D6,scaffold,reg,0.28711193012328706,ranksums
grover_base_rdkit,grover_base,Pearson_R,CYP2D6,scaffold,reg,0.0003916237954729691,ttest_rel
grover_base_rdkit,grover_base,Pearson_R,CYP2D6,scaffold,reg,0.0005287248371505039,wilcoxon
grover_base_rdkit,grover_base,Pearson_R,CYP2D6,scaffold,reg,0.0013934824111391131,ttest_ind
grover_base_rdkit,grover_base,Pearson_R,CYP2D6,scaffold,reg,0.004531054436532459,ranksums
grover_base_rdkit,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,Pearson_R,CYP2D6,scaffold,reg,1.0,ranksums
RF,RF,RMSE,MOR,scaffold,reg,,ttest_rel
RF,RF,RMSE,MOR,scaffold,reg,1,wilcoxon
RF,RF,RMSE,MOR,scaffold,reg,1.0,ttest_ind
RF,RF,RMSE,MOR,scaffold,reg,1.0,ranksums
RF,molbert,RMSE,MOR,scaffold,reg,1.0872463400907313e-14,ttest_rel
RF,molbert,RMSE,MOR,scaffold,reg,1.9209211049031396e-06,wilcoxon
RF,molbert,RMSE,MOR,scaffold,reg,7.896775932771326e-10,ttest_ind
RF,molbert,RMSE,MOR,scaffold,reg,1.9308924400541003e-08,ranksums
RF,grover_base,RMSE,MOR,scaffold,reg,8.777462379027401e-11,ttest_rel
RF,grover_base,RMSE,MOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base,RMSE,MOR,scaffold,reg,3.671362531912762e-12,ttest_ind
RF,grover_base,RMSE,MOR,scaffold,reg,1.772390849588497e-08,ranksums
RF,grover_base_rdkit,RMSE,MOR,scaffold,reg,2.5637370038062463e-09,ttest_rel
RF,grover_base_rdkit,RMSE,MOR,scaffold,reg,5.751653269401829e-06,wilcoxon
RF,grover_base_rdkit,RMSE,MOR,scaffold,reg,2.3359487661740073e-06,ttest_ind
RF,grover_base_rdkit,RMSE,MOR,scaffold,reg,5.6570273077146115e-06,ranksums
molbert,RF,RMSE,MOR,scaffold,reg,1.0872463400907313e-14,ttest_rel
molbert,RF,RMSE,MOR,scaffold,reg,1.9209211049031396e-06,wilcoxon
molbert,RF,RMSE,MOR,scaffold,reg,7.896775932771326e-10,ttest_ind
molbert,RF,RMSE,MOR,scaffold,reg,1.9308924400541003e-08,ranksums
molbert,molbert,RMSE,MOR,scaffold,reg,,ttest_rel
molbert,molbert,RMSE,MOR,scaffold,reg,1,wilcoxon
molbert,molbert,RMSE,MOR,scaffold,reg,1.0,ttest_ind
molbert,molbert,RMSE,MOR,scaffold,reg,1.0,ranksums
molbert,grover_base,RMSE,MOR,scaffold,reg,0.00046270182089340787,ttest_rel
molbert,grover_base,RMSE,MOR,scaffold,reg,0.0013820358574399946,wilcoxon
molbert,grover_base,RMSE,MOR,scaffold,reg,0.002315339040127878,ttest_ind
molbert,grover_base,RMSE,MOR,scaffold,reg,0.0015568790292720188,ranksums
molbert,grover_base_rdkit,RMSE,MOR,scaffold,reg,0.00014944393284099512,ttest_rel
molbert,grover_base_rdkit,RMSE,MOR,scaffold,reg,0.0002830789435165413,wilcoxon
molbert,grover_base_rdkit,RMSE,MOR,scaffold,reg,0.045793282233688073,ttest_ind
molbert,grover_base_rdkit,RMSE,MOR,scaffold,reg,0.17850167486383572,ranksums
grover_base,RF,RMSE,MOR,scaffold,reg,8.777462379027401e-11,ttest_rel
grover_base,RF,RMSE,MOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
grover_base,RF,RMSE,MOR,scaffold,reg,3.671362531912762e-12,ttest_ind
grover_base,RF,RMSE,MOR,scaffold,reg,1.772390849588497e-08,ranksums
grover_base,molbert,RMSE,MOR,scaffold,reg,0.00046270182089340787,ttest_rel
grover_base,molbert,RMSE,MOR,scaffold,reg,0.0013820358574399946,wilcoxon
grover_base,molbert,RMSE,MOR,scaffold,reg,0.002315339040127878,ttest_ind
grover_base,molbert,RMSE,MOR,scaffold,reg,0.0015568790292720188,ranksums
grover_base,grover_base,RMSE,MOR,scaffold,reg,,ttest_rel
grover_base,grover_base,RMSE,MOR,scaffold,reg,1,wilcoxon
grover_base,grover_base,RMSE,MOR,scaffold,reg,1.0,ttest_ind
grover_base,grover_base,RMSE,MOR,scaffold,reg,1.0,ranksums
grover_base,grover_base_rdkit,RMSE,MOR,scaffold,reg,1.5441050089655753e-06,ttest_rel
grover_base,grover_base_rdkit,RMSE,MOR,scaffold,reg,4.8602606066772885e-05,wilcoxon
grover_base,grover_base_rdkit,RMSE,MOR,scaffold,reg,2.1129348789948435e-05,ttest_ind
grover_base,grover_base_rdkit,RMSE,MOR,scaffold,reg,3.709688906339303e-05,ranksums
grover_base_rdkit,RF,RMSE,MOR,scaffold,reg,2.5637370038062463e-09,ttest_rel
grover_base_rdkit,RF,RMSE,MOR,scaffold,reg,5.751653269401829e-06,wilcoxon
grover_base_rdkit,RF,RMSE,MOR,scaffold,reg,2.3359487661740073e-06,ttest_ind
grover_base_rdkit,RF,RMSE,MOR,scaffold,reg,5.6570273077146115e-06,ranksums
grover_base_rdkit,molbert,RMSE,MOR,scaffold,reg,0.00014944393284099512,ttest_rel
grover_base_rdkit,molbert,RMSE,MOR,scaffold,reg,0.0002830789435165413,wilcoxon
grover_base_rdkit,molbert,RMSE,MOR,scaffold,reg,0.045793282233688073,ttest_ind
grover_base_rdkit,molbert,RMSE,MOR,scaffold,reg,0.17850167486383572,ranksums
grover_base_rdkit,grover_base,RMSE,MOR,scaffold,reg,1.5441050089655753e-06,ttest_rel
grover_base_rdkit,grover_base,RMSE,MOR,scaffold,reg,4.8602606066772885e-05,wilcoxon
grover_base_rdkit,grover_base,RMSE,MOR,scaffold,reg,2.1129348789948435e-05,ttest_ind
grover_base_rdkit,grover_base,RMSE,MOR,scaffold,reg,3.709688906339303e-05,ranksums
grover_base_rdkit,grover_base_rdkit,RMSE,MOR,scaffold,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,RMSE,MOR,scaffold,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,RMSE,MOR,scaffold,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,RMSE,MOR,scaffold,reg,1.0,ranksums
RF,RF,MAE,MOR,scaffold,reg,,ttest_rel
RF,RF,MAE,MOR,scaffold,reg,1,wilcoxon
RF,RF,MAE,MOR,scaffold,reg,1.0,ttest_ind
RF,RF,MAE,MOR,scaffold,reg,1.0,ranksums
RF,molbert,MAE,MOR,scaffold,reg,4.5731846736676554e-18,ttest_rel
RF,molbert,MAE,MOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,MAE,MOR,scaffold,reg,1.0523127352676394e-15,ttest_ind
RF,molbert,MAE,MOR,scaffold,reg,4.838863000512722e-10,ranksums
RF,grover_base,MAE,MOR,scaffold,reg,1.990899216025915e-12,ttest_rel
RF,grover_base,MAE,MOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base,MAE,MOR,scaffold,reg,4.955809893153488e-16,ttest_ind
RF,grover_base,MAE,MOR,scaffold,reg,5.840569474989363e-10,ranksums
RF,grover_base_rdkit,MAE,MOR,scaffold,reg,1.4208189765750823e-11,ttest_rel
RF,grover_base_rdkit,MAE,MOR,scaffold,reg,2.3534209951215346e-06,wilcoxon
RF,grover_base_rdkit,MAE,MOR,scaffold,reg,2.6476031888938187e-10,ttest_ind
RF,grover_base_rdkit,MAE,MOR,scaffold,reg,5.30809905084803e-08,ranksums
molbert,RF,MAE,MOR,scaffold,reg,4.5731846736676554e-18,ttest_rel
molbert,RF,MAE,MOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,MAE,MOR,scaffold,reg,1.0523127352676394e-15,ttest_ind
molbert,RF,MAE,MOR,scaffold,reg,4.838863000512722e-10,ranksums
molbert,molbert,MAE,MOR,scaffold,reg,,ttest_rel
molbert,molbert,MAE,MOR,scaffold,reg,1,wilcoxon
molbert,molbert,MAE,MOR,scaffold,reg,1.0,ttest_ind
molbert,molbert,MAE,MOR,scaffold,reg,1.0,ranksums
molbert,grover_base,MAE,MOR,scaffold,reg,0.00014292124218316099,ttest_rel
molbert,grover_base,MAE,MOR,scaffold,reg,0.0006639212842644785,wilcoxon
molbert,grover_base,MAE,MOR,scaffold,reg,0.0002509009814946867,ttest_ind
molbert,grover_base,MAE,MOR,scaffold,reg,0.0002458568754521645,ranksums
molbert,grover_base_rdkit,MAE,MOR,scaffold,reg,2.346239048569735e-05,ttest_rel
molbert,grover_base_rdkit,MAE,MOR,scaffold,reg,8.918727424459682e-05,wilcoxon
molbert,grover_base_rdkit,MAE,MOR,scaffold,reg,0.004819715538409023,ttest_ind
molbert,grover_base_rdkit,MAE,MOR,scaffold,reg,0.017298900960363246,ranksums
grover_base,RF,MAE,MOR,scaffold,reg,1.990899216025915e-12,ttest_rel
grover_base,RF,MAE,MOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
grover_base,RF,MAE,MOR,scaffold,reg,4.955809893153488e-16,ttest_ind
grover_base,RF,MAE,MOR,scaffold,reg,5.840569474989363e-10,ranksums
grover_base,molbert,MAE,MOR,scaffold,reg,0.00014292124218316099,ttest_rel
grover_base,molbert,MAE,MOR,scaffold,reg,0.0006639212842644785,wilcoxon
grover_base,molbert,MAE,MOR,scaffold,reg,0.0002509009814946867,ttest_ind
grover_base,molbert,MAE,MOR,scaffold,reg,0.0002458568754521645,ranksums
grover_base,grover_base,MAE,MOR,scaffold,reg,,ttest_rel
grover_base,grover_base,MAE,MOR,scaffold,reg,1,wilcoxon
grover_base,grover_base,MAE,MOR,scaffold,reg,1.0,ttest_ind
grover_base,grover_base,MAE,MOR,scaffold,reg,1.0,ranksums
grover_base,grover_base_rdkit,MAE,MOR,scaffold,reg,1.15974952391249e-07,ttest_rel
grover_base,grover_base_rdkit,MAE,MOR,scaffold,reg,1.493563929839868e-05,wilcoxon
grover_base,grover_base_rdkit,MAE,MOR,scaffold,reg,3.4149727195485593e-07,ttest_ind
grover_base,grover_base_rdkit,MAE,MOR,scaffold,reg,4.266554432209085e-06,ranksums
grover_base_rdkit,RF,MAE,MOR,scaffold,reg,1.4208189765750823e-11,ttest_rel
grover_base_rdkit,RF,MAE,MOR,scaffold,reg,2.3534209951215346e-06,wilcoxon
grover_base_rdkit,RF,MAE,MOR,scaffold,reg,2.6476031888938187e-10,ttest_ind
grover_base_rdkit,RF,MAE,MOR,scaffold,reg,5.30809905084803e-08,ranksums
grover_base_rdkit,molbert,MAE,MOR,scaffold,reg,2.346239048569735e-05,ttest_rel
grover_base_rdkit,molbert,MAE,MOR,scaffold,reg,8.918727424459682e-05,wilcoxon
grover_base_rdkit,molbert,MAE,MOR,scaffold,reg,0.004819715538409023,ttest_ind
grover_base_rdkit,molbert,MAE,MOR,scaffold,reg,0.017298900960363246,ranksums
grover_base_rdkit,grover_base,MAE,MOR,scaffold,reg,1.15974952391249e-07,ttest_rel
grover_base_rdkit,grover_base,MAE,MOR,scaffold,reg,1.493563929839868e-05,wilcoxon
grover_base_rdkit,grover_base,MAE,MOR,scaffold,reg,3.4149727195485593e-07,ttest_ind
grover_base_rdkit,grover_base,MAE,MOR,scaffold,reg,4.266554432209085e-06,ranksums
grover_base_rdkit,grover_base_rdkit,MAE,MOR,scaffold,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,MAE,MOR,scaffold,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,MAE,MOR,scaffold,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,MAE,MOR,scaffold,reg,1.0,ranksums
RF,RF,R2,MOR,scaffold,reg,,ttest_rel
RF,RF,R2,MOR,scaffold,reg,1,wilcoxon
RF,RF,R2,MOR,scaffold,reg,1.0,ttest_ind
RF,RF,R2,MOR,scaffold,reg,1.0,ranksums
RF,molbert,R2,MOR,scaffold,reg,3.776028312111844e-16,ttest_rel
RF,molbert,R2,MOR,scaffold,reg,1.9209211049031396e-06,wilcoxon
RF,molbert,R2,MOR,scaffold,reg,1.8612183897675495e-12,ttest_ind
RF,molbert,R2,MOR,scaffold,reg,1.055425171383741e-08,ranksums
RF,grover_base,R2,MOR,scaffold,reg,5.404251488210422e-11,ttest_rel
RF,grover_base,R2,MOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
RF,grover_base,R2,MOR,scaffold,reg,5.85033546022774e-14,ttest_ind
RF,grover_base,R2,MOR,scaffold,reg,1.7739278225827016e-09,ranksums
RF,grover_base_rdkit,R2,MOR,scaffold,reg,2.303064835874928e-09,ttest_rel
RF,grover_base_rdkit,R2,MOR,scaffold,reg,7.690859302848515e-06,wilcoxon
RF,grover_base_rdkit,R2,MOR,scaffold,reg,1.0995863861867264e-07,ttest_ind
RF,grover_base_rdkit,R2,MOR,scaffold,reg,6.281623784213861e-07,ranksums
molbert,RF,R2,MOR,scaffold,reg,3.776028312111844e-16,ttest_rel
molbert,RF,R2,MOR,scaffold,reg,1.9209211049031396e-06,wilcoxon
molbert,RF,R2,MOR,scaffold,reg,1.8612183897675495e-12,ttest_ind
molbert,RF,R2,MOR,scaffold,reg,1.055425171383741e-08,ranksums
molbert,molbert,R2,MOR,scaffold,reg,,ttest_rel
molbert,molbert,R2,MOR,scaffold,reg,1,wilcoxon
molbert,molbert,R2,MOR,scaffold,reg,1.0,ttest_ind
molbert,molbert,R2,MOR,scaffold,reg,1.0,ranksums
molbert,grover_base,R2,MOR,scaffold,reg,0.00024565198355031134,ttest_rel
molbert,grover_base,R2,MOR,scaffold,reg,0.0006156406207014214,wilcoxon
molbert,grover_base,R2,MOR,scaffold,reg,9.148572938960398e-05,ttest_ind
molbert,grover_base,R2,MOR,scaffold,reg,6.557508667295398e-05,ranksums
molbert,grover_base_rdkit,R2,MOR,scaffold,reg,0.00019389177592321591,ttest_rel
molbert,grover_base_rdkit,R2,MOR,scaffold,reg,0.00035888445044696013,wilcoxon
molbert,grover_base_rdkit,R2,MOR,scaffold,reg,0.004893307013470211,ttest_ind
molbert,grover_base_rdkit,R2,MOR,scaffold,reg,0.015323330243419487,ranksums
grover_base,RF,R2,MOR,scaffold,reg,5.404251488210422e-11,ttest_rel
grover_base,RF,R2,MOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
grover_base,RF,R2,MOR,scaffold,reg,5.85033546022774e-14,ttest_ind
grover_base,RF,R2,MOR,scaffold,reg,1.7739278225827016e-09,ranksums
grover_base,molbert,R2,MOR,scaffold,reg,0.00024565198355031134,ttest_rel
grover_base,molbert,R2,MOR,scaffold,reg,0.0006156406207014214,wilcoxon
grover_base,molbert,R2,MOR,scaffold,reg,9.148572938960398e-05,ttest_ind
grover_base,molbert,R2,MOR,scaffold,reg,6.557508667295398e-05,ranksums
grover_base,grover_base,R2,MOR,scaffold,reg,,ttest_rel
grover_base,grover_base,R2,MOR,scaffold,reg,1,wilcoxon
grover_base,grover_base,R2,MOR,scaffold,reg,1.0,ttest_ind
grover_base,grover_base,R2,MOR,scaffold,reg,1.0,ranksums
grover_base,grover_base_rdkit,R2,MOR,scaffold,reg,8.188318295670798e-07,ttest_rel
grover_base,grover_base_rdkit,R2,MOR,scaffold,reg,3.7242647279456434e-05,wilcoxon
grover_base,grover_base_rdkit,R2,MOR,scaffold,reg,2.5899590428018706e-07,ttest_ind
grover_base,grover_base_rdkit,R2,MOR,scaffold,reg,2.2339876316665356e-06,ranksums
grover_base_rdkit,RF,R2,MOR,scaffold,reg,2.303064835874928e-09,ttest_rel
grover_base_rdkit,RF,R2,MOR,scaffold,reg,7.690859302848515e-06,wilcoxon
grover_base_rdkit,RF,R2,MOR,scaffold,reg,1.0995863861867264e-07,ttest_ind
grover_base_rdkit,RF,R2,MOR,scaffold,reg,6.281623784213861e-07,ranksums
grover_base_rdkit,molbert,R2,MOR,scaffold,reg,0.00019389177592321591,ttest_rel
grover_base_rdkit,molbert,R2,MOR,scaffold,reg,0.00035888445044696013,wilcoxon
grover_base_rdkit,molbert,R2,MOR,scaffold,reg,0.004893307013470211,ttest_ind
grover_base_rdkit,molbert,R2,MOR,scaffold,reg,0.015323330243419487,ranksums
grover_base_rdkit,grover_base,R2,MOR,scaffold,reg,8.188318295670798e-07,ttest_rel
grover_base_rdkit,grover_base,R2,MOR,scaffold,reg,3.7242647279456434e-05,wilcoxon
grover_base_rdkit,grover_base,R2,MOR,scaffold,reg,2.5899590428018706e-07,ttest_ind
grover_base_rdkit,grover_base,R2,MOR,scaffold,reg,2.2339876316665356e-06,ranksums
grover_base_rdkit,grover_base_rdkit,R2,MOR,scaffold,reg,,ttest_rel
grover_base_rdkit,grover_base_rdkit,R2,MOR,scaffold,reg,1,wilcoxon
grover_base_rdkit,grover_base_rdkit,R2,MOR,scaffold,reg,1.0,ttest_ind
grover_base_rdkit,grover_base_rdkit,R2,MOR,scaffold,reg,1.0,ranksums
RF,RF,Pearson_R,MOR,scaffold,reg,,ttest_rel
RF,RF,Pearson_R,MOR,scaffold,reg,1,wilcoxon
RF,RF,Pearson_R,MOR,scaffold,reg,1.0,ttest_ind
RF,RF,Pearson_R,MOR,scaffold,reg,1.0,ranksums
RF,molbert,Pearson_R,MOR,scaffold,reg,1.2949764357507486e-18,ttest_rel
RF,molbert,Pearson_R,MOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
RF,molbert,Pearson_R,MOR,scaffold,reg,1.6102068187885368e-12,ttest_ind
RF,molbert,Pearson_R,MOR,scaffold,reg,4.780660429203292e-09,ranksums
RF,grover_base,Pearson_R,MOR,scaffold,reg,5.105333208394207e-07,ttest_rel
RF,grover_base,Pearson_R,MOR,scaffold,reg,2.1266360107314253e-06,wilcoxon
RF,grover_base,Pearson_R,MOR,scaffold,reg,5.6422807133040596e-08,ttest_ind
RF,grover_base,Pearson_R,MOR,scaffold,reg,1.1107275287826552e-07,ranksums
RF,grover_base_rdkit,Pearson_R,MOR,scaffold,reg,1.9067632122518335e-10,ttest_rel
RF,grover_base_rdkit,Pearson_R,MOR,scaffold,reg,3.181679410969855e-06,wilcoxon
RF,grover_base_rdkit,Pearson_R,MOR,scaffold,reg,9.637135581853347e-08,ttest_ind
RF,grover_base_rdkit,Pearson_R,MOR,scaffold,reg,9.898541667802882e-07,ranksums
molbert,RF,Pearson_R,MOR,scaffold,reg,1.2949764357507486e-18,ttest_rel
molbert,RF,Pearson_R,MOR,scaffold,reg,1.7343976283205784e-06,wilcoxon
molbert,RF,Pearson_R,MOR,scaffold,reg,1.6102068187885368e-12,ttest_ind
molbert,RF,Pearson_R,MOR,scaffold,reg,4.780660429203292e-09,ranksums
molbert,molbert,Pearson_R,MOR,scaffold,reg,,ttest_rel
molbert,molbert,Pearson_R,MOR,scaffold,reg,1,wilcoxon
molbert,molbert,Pearson_R,MOR,scaffold,reg,1.0,ttest_ind
molbert,molbert,Pearson_R,MOR,scaffold,reg,1.0,ranksums
molbert,grover_base,Pearson_R,MOR,scaffold,reg,0.020947431399807953,ttest_rel
molbert,grover_base,Pearson_R,MOR,scaffold,reg,0.023038144695472357,wilcoxon
molbert,grover_base,Pearson_R,MOR,scaffold,reg,0.020079827564044805,ttest_ind
molbert,grover_base,Pearson_R,MOR,scaffold,reg,0.014710444453394785,ranksums
molbert,grover_base_rdkit,Pearson_R,MOR,scaffold,reg,0.0002242207225067532,ttest_rel
