split_type,metric_name,mol_prop,model_name,task,p_value,stats_method
scaffold,Precision_NPV,DOR,grover_base_rdkit,cutoff6,0.06979924041941549,ttest_rel
scaffold,Precision_NPV,DOR,grover_base_rdkit,cutoff6,0.0977721901049929,wilcoxon
scaffold,Precision_NPV,DOR,grover_base_rdkit,cutoff6,0.07453590037497479,ttest_ind
scaffold,Precision_NPV,DOR,grover_base_rdkit,cutoff6,0.14328738474412253,ranksums
scaffold,AUROC,KOR,RF,cutoff6,1.3084765724174423e-05,ttest_rel
scaffold,AUROC,KOR,RF,cutoff6,8.918727424459682e-05,wilcoxon
scaffold,AUROC,KOR,RF,cutoff6,1.6244438242416348e-06,ttest_ind
scaffold,AUROC,KOR,RF,cutoff6,8.01074760292363e-06,ranksums
scaffold,AUROC,KOR,molbert,cutoff6,0.01541141674042756,ttest_rel
scaffold,AUROC,KOR,molbert,cutoff6,0.02067111356691231,wilcoxon
scaffold,AUROC,KOR,molbert,cutoff6,0.010284006638014534,ttest_ind
scaffold,AUROC,KOR,molbert,cutoff6,0.11707984600504422,ranksums
scaffold,AUROC,KOR,grover_base,cutoff6,0.011985899552531355,ttest_rel
scaffold,AUROC,KOR,grover_base,cutoff6,0.01565848334220057,wilcoxon
scaffold,AUROC,KOR,grover_base,cutoff6,0.009362938893182899,ttest_ind
scaffold,AUROC,KOR,grover_base,cutoff6,0.018736944180866532,ranksums
scaffold,AUROC,KOR,grover_base_rdkit,cutoff6,0.02044087566955424,ttest_rel
scaffold,AUROC,KOR,grover_base_rdkit,cutoff6,0.024307541573260996,wilcoxon
scaffold,AUROC,KOR,grover_base_rdkit,cutoff6,0.023978951544305165,ttest_ind
scaffold,AUROC,KOR,grover_base_rdkit,cutoff6,0.07127836506680116,ranksums
scaffold,AUPRC,KOR,RF,cutoff6,0.008813000459508802,ttest_rel
scaffold,AUPRC,KOR,RF,cutoff6,0.019569215233846395,wilcoxon
scaffold,AUPRC,KOR,RF,cutoff6,0.005367034309505004,ttest_ind
scaffold,AUPRC,KOR,RF,cutoff6,0.021089946407876443,ranksums
scaffold,AUPRC,KOR,molbert,cutoff6,0.9966144407812754,ttest_rel
scaffold,AUPRC,KOR,molbert,cutoff6,0.958990172136891,wilcoxon
scaffold,AUPRC,KOR,molbert,cutoff6,0.996643632300583,ttest_ind
scaffold,AUPRC,KOR,molbert,cutoff6,0.8591839142744377,ranksums
scaffold,AUPRC,KOR,grover_base,cutoff6,0.6837108815072118,ttest_rel
scaffold,AUPRC,KOR,grover_base,cutoff6,0.7188875621362669,wilcoxon
scaffold,AUPRC,KOR,grover_base,cutoff6,0.7255993654411526,ttest_ind
scaffold,AUPRC,KOR,grover_base,cutoff6,0.8244957516547711,ranksums
scaffold,AUPRC,KOR,grover_base_rdkit,cutoff6,0.837456700644402,ttest_rel
scaffold,AUPRC,KOR,grover_base_rdkit,cutoff6,0.7035636998700077,wilcoxon
scaffold,AUPRC,KOR,grover_base_rdkit,cutoff6,0.8690762372205192,ttest_ind
scaffold,AUPRC,KOR,grover_base_rdkit,cutoff6,0.6467245773434841,ranksums
scaffold,Precision_PPV,KOR,RF,cutoff6,0.3432671965108901,ttest_rel
scaffold,Precision_PPV,KOR,RF,cutoff6,0.2802144081140372,wilcoxon
scaffold,Precision_PPV,KOR,RF,cutoff6,0.3083243033030909,ttest_ind
scaffold,Precision_PPV,KOR,RF,cutoff6,0.32190218598612863,ranksums
scaffold,Precision_PPV,KOR,molbert,cutoff6,0.05259757119244018,ttest_rel
scaffold,Precision_PPV,KOR,molbert,cutoff6,0.05446250397189108,wilcoxon
scaffold,Precision_PPV,KOR,molbert,cutoff6,0.04597000023277698,ttest_ind
scaffold,Precision_PPV,KOR,molbert,cutoff6,0.02866268581834535,ranksums
scaffold,Precision_PPV,KOR,grover_base,cutoff6,0.15444796984554165,ttest_rel
scaffold,Precision_PPV,KOR,grover_base,cutoff6,0.198610209945546,wilcoxon
scaffold,Precision_PPV,KOR,grover_base,cutoff6,0.19797903518386356,ttest_ind
scaffold,Precision_PPV,KOR,grover_base,cutoff6,0.22823006680742364,ranksums
scaffold,Precision_PPV,KOR,grover_base_rdkit,cutoff6,0.10363421440391982,ttest_rel
scaffold,Precision_PPV,KOR,grover_base_rdkit,cutoff6,0.08971783776750893,wilcoxon
scaffold,Precision_PPV,KOR,grover_base_rdkit,cutoff6,0.11522102602305416,ttest_ind
scaffold,Precision_PPV,KOR,grover_base_rdkit,cutoff6,0.10388865931791373,ranksums
scaffold,Precision_NPV,KOR,RF,cutoff6,1.4937422060256323e-05,ttest_rel
scaffold,Precision_NPV,KOR,RF,cutoff6,1.9729484515803686e-05,wilcoxon
scaffold,Precision_NPV,KOR,RF,cutoff6,7.558138268313388e-06,ttest_ind
scaffold,Precision_NPV,KOR,RF,cutoff6,4.914908594145781e-06,ranksums
scaffold,Precision_NPV,KOR,molbert,cutoff6,0.003714575197067991,ttest_rel
scaffold,Precision_NPV,KOR,molbert,cutoff6,0.010444400581851145,wilcoxon
scaffold,Precision_NPV,KOR,molbert,cutoff6,0.004023371629824449,ttest_ind
scaffold,Precision_NPV,KOR,molbert,cutoff6,0.03387428012952025,ranksums
scaffold,Precision_NPV,KOR,grover_base,cutoff6,0.019573083746163084,ttest_rel
scaffold,Precision_NPV,KOR,grover_base,cutoff6,0.03326889706740501,wilcoxon
scaffold,Precision_NPV,KOR,grover_base,cutoff6,0.012170274093373032,ttest_ind
scaffold,Precision_NPV,KOR,grover_base,cutoff6,0.050992348965668316,ranksums
scaffold,Precision_NPV,KOR,grover_base_rdkit,cutoff6,0.005924162738699595,ttest_rel
scaffold,Precision_NPV,KOR,grover_base_rdkit,cutoff6,0.011748106348302898,wilcoxon
scaffold,Precision_NPV,KOR,grover_base_rdkit,cutoff6,0.005030272095639866,ttest_ind
scaffold,Precision_NPV,KOR,grover_base_rdkit,cutoff6,0.007786348415917453,ranksums
random,AUROC,MDR1,RF,cutoff6,0.002150961816337393,ttest_rel
random,AUROC,MDR1,RF,cutoff6,0.0041623806255435035,wilcoxon
random,AUROC,MDR1,RF,cutoff6,0.0010851091331603793,ttest_ind
random,AUROC,MDR1,RF,cutoff6,0.007617064306244218,ranksums
random,AUROC,MDR1,molbert,cutoff6,2.0495114772452792e-05,ttest_rel
random,AUROC,MDR1,molbert,cutoff6,6.0435525993233764e-05,wilcoxon
random,AUROC,MDR1,molbert,cutoff6,9.699643024466512e-06,ttest_ind
random,AUROC,MDR1,molbert,cutoff6,0.0006036108413660961,ranksums
random,AUROC,MDR1,grover_base,cutoff6,0.042502346896522124,ttest_rel
random,AUROC,MDR1,grover_base,cutoff6,0.049498046027749744,wilcoxon
random,AUROC,MDR1,grover_base,cutoff6,0.13963301367002254,ttest_ind
random,AUROC,MDR1,grover_base,cutoff6,0.014710444453394785,ranksums
random,AUROC,MDR1,grover_base_rdkit,cutoff6,0.0004233666144991885,ttest_rel
random,AUROC,MDR1,grover_base_rdkit,cutoff6,0.00012398079875252028,wilcoxon
random,AUROC,MDR1,grover_base_rdkit,cutoff6,0.0005268919313739842,ttest_ind
random,AUROC,MDR1,grover_base_rdkit,cutoff6,0.00021893128820730013,ranksums
random,AUPRC,MDR1,RF,cutoff6,0.0039012415795495726,ttest_rel
random,AUPRC,MDR1,RF,cutoff6,0.005816358945786271,wilcoxon
random,AUPRC,MDR1,RF,cutoff6,0.0014563058738700772,ttest_ind
random,AUPRC,MDR1,RF,cutoff6,0.009266594284116124,ranksums
random,AUPRC,MDR1,molbert,cutoff6,1.2612369202532254e-05,ttest_rel
random,AUPRC,MDR1,molbert,cutoff6,5.0273850202546946e-05,wilcoxon
random,AUPRC,MDR1,molbert,cutoff6,3.947468086387097e-06,ttest_ind
random,AUPRC,MDR1,molbert,cutoff6,2.513753833380813e-05,ranksums
random,AUPRC,MDR1,grover_base,cutoff6,1.8597820102151558e-05,ttest_rel
random,AUPRC,MDR1,grover_base,cutoff6,9.711048976071607e-05,wilcoxon
random,AUPRC,MDR1,grover_base,cutoff6,0.0019230415547476824,ttest_ind
random,AUPRC,MDR1,grover_base,cutoff6,0.0006373466312952018,ranksums
random,AUPRC,MDR1,grover_base_rdkit,cutoff6,6.177399707101989e-07,ttest_rel
random,AUPRC,MDR1,grover_base_rdkit,cutoff6,1.4546102398789703e-05,wilcoxon
random,AUPRC,MDR1,grover_base_rdkit,cutoff6,8.03215148208903e-08,ttest_ind
random,AUPRC,MDR1,grover_base_rdkit,cutoff6,1.437579082989651e-06,ranksums
random,Precision_PPV,MDR1,RF,cutoff6,5.537080334883145e-05,ttest_rel
random,Precision_PPV,MDR1,RF,cutoff6,0.00037174154248596205,wilcoxon
random,Precision_PPV,MDR1,RF,cutoff6,8.76122264300239e-05,ttest_ind
random,Precision_PPV,MDR1,RF,cutoff6,0.0014796188964420704,ranksums
random,Precision_PPV,MDR1,molbert,cutoff6,0.29696132351904964,ttest_rel
random,Precision_PPV,MDR1,molbert,cutoff6,0.34460478070448886,wilcoxon
random,Precision_PPV,MDR1,molbert,cutoff6,0.2833006734266067,ttest_ind
random,Precision_PPV,MDR1,molbert,cutoff6,0.20094889697592833,ranksums
random,Precision_PPV,MDR1,grover_base,cutoff6,6.379921626204721e-05,ttest_rel
random,Precision_PPV,MDR1,grover_base,cutoff6,0.0003439561793303525,wilcoxon
random,Precision_PPV,MDR1,grover_base,cutoff6,7.382538363417558e-05,ttest_ind
random,Precision_PPV,MDR1,grover_base,cutoff6,0.00011747191610492368,ranksums
random,Precision_PPV,MDR1,grover_base_rdkit,cutoff6,6.51145454427274e-06,ttest_rel
random,Precision_PPV,MDR1,grover_base_rdkit,cutoff6,0.0001304544250680275,wilcoxon
random,Precision_PPV,MDR1,grover_base_rdkit,cutoff6,1.6349949519642183e-06,ttest_ind
random,Precision_PPV,MDR1,grover_base_rdkit,cutoff6,7.475471078341272e-06,ranksums
random,Precision_NPV,MDR1,RF,cutoff6,0.00026537199444215203,ttest_rel
random,Precision_NPV,MDR1,RF,cutoff6,0.0009626589290659114,wilcoxon
random,Precision_NPV,MDR1,RF,cutoff6,0.003450129732887913,ttest_ind
random,Precision_NPV,MDR1,RF,cutoff6,0.0011737583520143354,ranksums
random,Precision_NPV,MDR1,molbert,cutoff6,0.952834438004794,ttest_rel
random,Precision_NPV,MDR1,molbert,cutoff6,0.8774027283940786,wilcoxon
random,Precision_NPV,MDR1,molbert,cutoff6,0.9514146213258581,ttest_ind
random,Precision_NPV,MDR1,molbert,cutoff6,0.564214705145786,ranksums
random,Precision_NPV,MDR1,grover_base,cutoff6,0.0050859307296647754,ttest_rel
random,Precision_NPV,MDR1,grover_base,cutoff6,0.001832579947170524,wilcoxon
random,Precision_NPV,MDR1,grover_base,cutoff6,0.005877795584595649,ttest_ind
random,Precision_NPV,MDR1,grover_base,cutoff6,0.0028913253050786105,ranksums
random,Precision_NPV,MDR1,grover_base_rdkit,cutoff6,0.5280028870524449,ttest_rel
random,Precision_NPV,MDR1,grover_base_rdkit,cutoff6,0.017518393579685057,wilcoxon
random,Precision_NPV,MDR1,grover_base_rdkit,cutoff6,0.524693777356122,ttest_ind
random,Precision_NPV,MDR1,grover_base_rdkit,cutoff6,0.0007493692140755936,ranksums
random,AUROC,CYP3A4,RF,cutoff6,0.07891046944739638,ttest_rel
random,AUROC,CYP3A4,RF,cutoff6,0.038246837297851846,wilcoxon
random,AUROC,CYP3A4,RF,cutoff6,0.09537417597838944,ttest_ind
random,AUROC,CYP3A4,RF,cutoff6,0.08366998691712503,ranksums
random,AUROC,CYP3A4,molbert,cutoff6,0.0020517163928260927,ttest_rel
random,AUROC,CYP3A4,molbert,cutoff6,8.187753439649276e-05,wilcoxon
random,AUROC,CYP3A4,molbert,cutoff6,0.002424529242999038,ttest_ind
random,AUROC,CYP3A4,molbert,cutoff6,1.5812675719129763e-05,ranksums
random,AUROC,CYP3A4,grover_base,cutoff6,0.0023022061849650548,ttest_rel
random,AUROC,CYP3A4,grover_base,cutoff6,0.00033172583107637916,wilcoxon
random,AUROC,CYP3A4,grover_base,cutoff6,0.0032185032249220434,ttest_ind
random,AUROC,CYP3A4,grover_base,cutoff6,0.0010302154883709417,ranksums
random,AUROC,CYP3A4,grover_base_rdkit,cutoff6,0.01028063699969106,ttest_rel
random,AUROC,CYP3A4,grover_base_rdkit,cutoff6,0.0014839276312951777,wilcoxon
random,AUROC,CYP3A4,grover_base_rdkit,cutoff6,0.008294039479275829,ttest_ind
random,AUROC,CYP3A4,grover_base_rdkit,cutoff6,0.0003877821295709836,ranksums
random,AUPRC,CYP3A4,RF,cutoff6,,ttest_rel
random,AUPRC,CYP3A4,RF,cutoff6,0.0005376605535566219,wilcoxon
random,AUPRC,CYP3A4,RF,cutoff6,,ttest_ind
random,AUPRC,CYP3A4,RF,cutoff6,0.003939537655057589,ranksums
random,AUPRC,CYP3A4,molbert,cutoff6,,ttest_rel
random,AUPRC,CYP3A4,molbert,cutoff6,0.003378854437718857,wilcoxon
random,AUPRC,CYP3A4,molbert,cutoff6,,ttest_ind
random,AUPRC,CYP3A4,molbert,cutoff6,0.00728836046503409,ranksums
random,AUPRC,CYP3A4,grover_base,cutoff6,,ttest_rel
random,AUPRC,CYP3A4,grover_base,cutoff6,0.0011138009078172067,wilcoxon
random,AUPRC,CYP3A4,grover_base,cutoff6,,ttest_ind
random,AUPRC,CYP3A4,grover_base,cutoff6,0.13537778532322625,ranksums
random,AUPRC,CYP3A4,grover_base_rdkit,cutoff6,,ttest_rel
random,AUPRC,CYP3A4,grover_base_rdkit,cutoff6,8.918727424459682e-05,wilcoxon
random,AUPRC,CYP3A4,grover_base_rdkit,cutoff6,,ttest_ind
random,AUPRC,CYP3A4,grover_base_rdkit,cutoff6,0.0006373466312952018,ranksums
random,Precision_PPV,CYP3A4,RF,cutoff6,1.8150062567980664e-07,ttest_rel
random,Precision_PPV,CYP3A4,RF,cutoff6,3.7766837893392314e-05,wilcoxon
random,Precision_PPV,CYP3A4,RF,cutoff6,2.8519014146983913e-07,ttest_ind
random,Precision_PPV,CYP3A4,RF,cutoff6,2.3541591284105273e-05,ranksums
random,Precision_PPV,CYP3A4,molbert,cutoff6,0.00022300358005470522,ttest_rel
random,Precision_PPV,CYP3A4,molbert,cutoff6,8.166649308920539e-05,wilcoxon
random,Precision_PPV,CYP3A4,molbert,cutoff6,4.07769363156885e-05,ttest_ind
random,Precision_PPV,CYP3A4,molbert,cutoff6,1.292296105673061e-05,ranksums
random,Precision_PPV,CYP3A4,grover_base,cutoff6,0.336412445881182,ttest_rel
random,Precision_PPV,CYP3A4,grover_base,cutoff6,0.3930404723199349,wilcoxon
random,Precision_PPV,CYP3A4,grover_base,cutoff6,0.31149772028511485,ttest_ind
random,Precision_PPV,CYP3A4,grover_base,cutoff6,0.1668661704632597,ranksums
random,Precision_PPV,CYP3A4,grover_base_rdkit,cutoff6,0.0003731265561601924,ttest_rel
random,Precision_PPV,CYP3A4,grover_base_rdkit,cutoff6,9.50124893198109e-05,wilcoxon
random,Precision_PPV,CYP3A4,grover_base_rdkit,cutoff6,0.00010459166590071565,ttest_ind
random,Precision_PPV,CYP3A4,grover_base_rdkit,cutoff6,1.7479133317173934e-05,ranksums
random,Precision_NPV,CYP3A4,RF,cutoff6,2.9714368717235983e-06,ttest_rel
random,Precision_NPV,CYP3A4,RF,cutoff6,1.359397478992296e-05,wilcoxon
random,Precision_NPV,CYP3A4,RF,cutoff6,6.764682633482724e-08,ttest_ind
random,Precision_NPV,CYP3A4,RF,cutoff6,5.4617466566169245e-09,ranksums
random,Precision_NPV,CYP3A4,molbert,cutoff6,8.394121005131375e-08,ttest_rel
random,Precision_NPV,CYP3A4,molbert,cutoff6,2.1630223983536902e-05,wilcoxon
random,Precision_NPV,CYP3A4,molbert,cutoff6,3.369848544860624e-10,ttest_ind
random,Precision_NPV,CYP3A4,molbert,cutoff6,1.6265541563876865e-08,ranksums
random,Precision_NPV,CYP3A4,grover_base,cutoff6,0.003970392012500118,ttest_rel
random,Precision_NPV,CYP3A4,grover_base,cutoff6,5.751653269401829e-06,wilcoxon
random,Precision_NPV,CYP3A4,grover_base,cutoff6,0.002736352958282182,ttest_ind
random,Precision_NPV,CYP3A4,grover_base,cutoff6,1.849994079491288e-08,ranksums
random,Precision_NPV,CYP3A4,grover_base_rdkit,cutoff6,2.4379545544122157e-06,ttest_rel
random,Precision_NPV,CYP3A4,grover_base_rdkit,cutoff6,6.339135573122464e-06,wilcoxon
random,Precision_NPV,CYP3A4,grover_base_rdkit,cutoff6,4.634559256666885e-07,ttest_ind
random,Precision_NPV,CYP3A4,grover_base_rdkit,cutoff6,7.118594879682295e-09,ranksums
random,AUROC,CYP2D6,RF,cutoff6,0.43221652506593067,ttest_rel
random,AUROC,CYP2D6,RF,cutoff6,0.1631073882292975,wilcoxon
random,AUROC,CYP2D6,RF,cutoff6,0.45717693918880653,ttest_ind
random,AUROC,CYP2D6,RF,cutoff6,0.1515467907582634,ranksums
random,AUROC,CYP2D6,molbert,cutoff6,0.5580340118807521,ttest_rel
random,AUROC,CYP2D6,molbert,cutoff6,0.3930404723199349,wilcoxon
random,AUROC,CYP2D6,molbert,cutoff6,0.5670972891589351,ttest_ind
random,AUROC,CYP2D6,molbert,cutoff6,0.4420179139756857,ranksums
random,AUROC,CYP2D6,grover_base,cutoff6,0.9404908352542025,ttest_rel
random,AUROC,CYP2D6,grover_base,cutoff6,0.7869371467657944,wilcoxon
random,AUROC,CYP2D6,grover_base,cutoff6,0.9383849544389835,ttest_ind
random,AUROC,CYP2D6,grover_base,cutoff6,0.72271979157106,ranksums
random,AUROC,CYP2D6,grover_base_rdkit,cutoff6,0.7753227511374358,ttest_rel
random,AUROC,CYP2D6,grover_base_rdkit,cutoff6,0.9224846577154711,wilcoxon
random,AUROC,CYP2D6,grover_base_rdkit,cutoff6,0.785728565118522,ttest_ind
random,AUROC,CYP2D6,grover_base_rdkit,cutoff6,0.7562013389413471,ranksums
random,AUPRC,CYP2D6,RF,cutoff6,,ttest_rel
random,AUPRC,CYP2D6,RF,cutoff6,3.4052567232805375e-05,wilcoxon
random,AUPRC,CYP2D6,RF,cutoff6,,ttest_ind
random,AUPRC,CYP2D6,RF,cutoff6,0.3147327134935656,ranksums
random,AUPRC,CYP2D6,molbert,cutoff6,,ttest_rel
random,AUPRC,CYP2D6,molbert,cutoff6,0.0033902335845606745,wilcoxon
random,AUPRC,CYP2D6,molbert,cutoff6,,ttest_ind
random,AUPRC,CYP2D6,molbert,cutoff6,0.36322231255273874,ranksums
random,AUPRC,CYP2D6,grover_base,cutoff6,,ttest_rel
random,AUPRC,CYP2D6,grover_base,cutoff6,9.315658591105142e-06,wilcoxon
random,AUPRC,CYP2D6,grover_base,cutoff6,,ttest_ind
random,AUPRC,CYP2D6,grover_base,cutoff6,0.018005351025415707,ranksums
random,AUPRC,CYP2D6,grover_base_rdkit,cutoff6,,ttest_rel
random,AUPRC,CYP2D6,grover_base_rdkit,cutoff6,0.0015927015020870082,wilcoxon
random,AUPRC,CYP2D6,grover_base_rdkit,cutoff6,,ttest_ind
random,AUPRC,CYP2D6,grover_base_rdkit,cutoff6,0.12967022490828164,ranksums
random,Precision_PPV,CYP2D6,RF,cutoff6,0.7824326313230743,ttest_rel
random,Precision_PPV,CYP2D6,RF,cutoff6,0.9320932826616749,wilcoxon
random,Precision_PPV,CYP2D6,RF,cutoff6,0.7769674656799336,ttest_ind
random,Precision_PPV,CYP2D6,RF,cutoff6,0.8708108045360416,ranksums
random,Precision_PPV,CYP2D6,molbert,cutoff6,0.9136731756992205,ttest_rel
random,Precision_PPV,CYP2D6,molbert,cutoff6,0.4079658480830832,wilcoxon
random,Precision_PPV,CYP2D6,molbert,cutoff6,0.9079051581669921,ttest_ind
random,Precision_PPV,CYP2D6,molbert,cutoff6,0.6897609572758945,ranksums
random,Precision_PPV,CYP2D6,grover_base,cutoff6,0.16688750752363973,ttest_rel
random,Precision_PPV,CYP2D6,grover_base,cutoff6,0.18188306036995905,wilcoxon
random,Precision_PPV,CYP2D6,grover_base,cutoff6,0.146008347694875,ttest_ind
random,Precision_PPV,CYP2D6,grover_base,cutoff6,0.9882041649400981,ranksums
random,Precision_PPV,CYP2D6,grover_base_rdkit,cutoff6,0.4168331984264416,ttest_rel
random,Precision_PPV,CYP2D6,grover_base_rdkit,cutoff6,0.972125329731665,wilcoxon
random,Precision_PPV,CYP2D6,grover_base_rdkit,cutoff6,0.39689488193886446,ttest_ind
random,Precision_PPV,CYP2D6,grover_base_rdkit,cutoff6,0.9293151249146342,ranksums
random,Precision_NPV,CYP2D6,RF,cutoff6,0.0005561919337710153,ttest_rel
random,Precision_NPV,CYP2D6,RF,cutoff6,0.0009025687529784166,wilcoxon
random,Precision_NPV,CYP2D6,RF,cutoff6,0.00016446457995511615,ttest_ind
random,Precision_NPV,CYP2D6,RF,cutoff6,0.0002680570968049172,ranksums
random,Precision_NPV,CYP2D6,molbert,cutoff6,0.2641460514229952,ttest_rel
random,Precision_NPV,CYP2D6,molbert,cutoff6,0.5520738335717081,wilcoxon
random,Precision_NPV,CYP2D6,molbert,cutoff6,0.256478973543967,ttest_ind
random,Precision_NPV,CYP2D6,molbert,cutoff6,0.17850167486383572,ranksums
random,Precision_NPV,CYP2D6,grover_base,cutoff6,0.5355671062536836,ttest_rel
random,Precision_NPV,CYP2D6,grover_base,cutoff6,0.028181182907209452,wilcoxon
random,Precision_NPV,CYP2D6,grover_base,cutoff6,0.5213779892567734,ttest_ind
random,Precision_NPV,CYP2D6,grover_base,cutoff6,0.027086318388295935,ranksums
random,Precision_NPV,CYP2D6,grover_base_rdkit,cutoff6,0.1397969658723225,ttest_rel
random,Precision_NPV,CYP2D6,grover_base_rdkit,cutoff6,0.014545846194353984,wilcoxon
random,Precision_NPV,CYP2D6,grover_base_rdkit,cutoff6,0.1270121886817493,ttest_ind
random,Precision_NPV,CYP2D6,grover_base_rdkit,cutoff6,0.02558535265900965,ranksums
random,AUROC,MOR,RF,cutoff6,0.025407139806854537,ttest_rel
random,AUROC,MOR,RF,cutoff6,0.0368261284160903,wilcoxon
random,AUROC,MOR,RF,cutoff6,0.02087659272876437,ttest_ind
random,AUROC,MOR,RF,cutoff6,0.018736944180866532,ranksums
random,AUROC,MOR,molbert,cutoff6,0.3346159278838253,ttest_rel
random,AUROC,MOR,molbert,cutoff6,0.4284300285458069,wilcoxon
random,AUROC,MOR,molbert,cutoff6,0.393074835795851,ttest_ind
random,AUROC,MOR,molbert,cutoff6,0.3671365812484356,ranksums
random,AUROC,MOR,grover_base,cutoff6,0.1817174093799206,ttest_rel
random,AUROC,MOR,grover_base,cutoff6,0.1588554992851956,wilcoxon
random,AUROC,MOR,grover_base,cutoff6,0.4491475005151204,ttest_ind
random,AUROC,MOR,grover_base,cutoff6,0.5153597975802848,ranksums
random,AUROC,MOR,grover_base_rdkit,cutoff6,0.6791243410430851,ttest_rel
random,AUROC,MOR,grover_base_rdkit,cutoff6,0.5304400912497492,wilcoxon
random,AUROC,MOR,grover_base_rdkit,cutoff6,0.784420137283249,ttest_ind
random,AUROC,MOR,grover_base_rdkit,cutoff6,0.9410723491398268,ranksums
random,AUPRC,MOR,RF,cutoff6,0.48121024266422185,ttest_rel
random,AUPRC,MOR,RF,cutoff6,0.6435165948165775,wilcoxon
random,AUPRC,MOR,RF,cutoff6,0.5115084307191933,ttest_ind
random,AUPRC,MOR,RF,cutoff6,0.6573804271100814,ranksums
random,AUPRC,MOR,molbert,cutoff6,0.0009045170717134812,ttest_rel
random,AUPRC,MOR,molbert,cutoff6,0.0012866311206026155,wilcoxon
random,AUPRC,MOR,molbert,cutoff6,0.014187647138102317,ttest_ind
random,AUPRC,MOR,molbert,cutoff6,0.004128425016131324,ranksums
random,AUPRC,MOR,grover_base,cutoff6,0.06511870863441609,ttest_rel
random,AUPRC,MOR,grover_base,cutoff6,0.06268281249957977,wilcoxon
random,AUPRC,MOR,grover_base,cutoff6,0.23228622545361108,ttest_ind
random,AUPRC,MOR,grover_base,cutoff6,0.2611758246072803,ranksums
random,AUPRC,MOR,grover_base_rdkit,cutoff6,0.005137129218037008,ttest_rel
random,AUPRC,MOR,grover_base_rdkit,cutoff6,0.006035006473812041,wilcoxon
random,AUPRC,MOR,grover_base_rdkit,cutoff6,0.03745373345841981,ttest_ind
random,AUPRC,MOR,grover_base_rdkit,cutoff6,0.0584368468284206,ranksums
random,Precision_PPV,MOR,RF,cutoff6,0.6557491963847005,ttest_rel
random,Precision_PPV,MOR,RF,cutoff6,0.5857115693468691,wilcoxon
random,Precision_PPV,MOR,RF,cutoff6,0.6211912907040218,ttest_ind
random,Precision_PPV,MOR,RF,cutoff6,0.6361406857702461,ranksums
random,Precision_PPV,MOR,molbert,cutoff6,0.8450320576170769,ttest_rel
random,Precision_PPV,MOR,molbert,cutoff6,0.7812637101499429,wilcoxon
random,Precision_PPV,MOR,molbert,cutoff6,0.8822525148943292,ttest_ind
random,Precision_PPV,MOR,molbert,cutoff6,0.662734758176107,ranksums
random,Precision_PPV,MOR,grover_base,cutoff6,0.19695597800549064,ttest_rel
random,Precision_PPV,MOR,grover_base,cutoff6,0.198610209945546,wilcoxon
random,Precision_PPV,MOR,grover_base,cutoff6,0.24976076601687466,ttest_ind
random,Precision_PPV,MOR,grover_base,cutoff6,0.3365583763946506,ranksums
random,Precision_PPV,MOR,grover_base_rdkit,cutoff6,0.64241997868165,ttest_rel
random,Precision_PPV,MOR,grover_base_rdkit,cutoff6,0.5304400912497492,wilcoxon
random,Precision_PPV,MOR,grover_base_rdkit,cutoff6,0.6328677195038548,ttest_ind
random,Precision_PPV,MOR,grover_base_rdkit,cutoff6,0.662734758176107,ranksums
random,Precision_NPV,MOR,RF,cutoff6,0.009723941282878184,ttest_rel
random,Precision_NPV,MOR,RF,cutoff6,0.017518393579685057,wilcoxon
random,Precision_NPV,MOR,RF,cutoff6,0.0032922596288320225,ttest_ind
random,Precision_NPV,MOR,RF,cutoff6,0.007451086888798474,ranksums
random,Precision_NPV,MOR,molbert,cutoff6,0.15922403459199086,ttest_rel
random,Precision_NPV,MOR,molbert,cutoff6,0.1588554992851956,wilcoxon
random,Precision_NPV,MOR,molbert,cutoff6,0.26340577706051715,ttest_ind
random,Precision_NPV,MOR,molbert,cutoff6,0.2707053377245183,ranksums
random,Precision_NPV,MOR,grover_base,cutoff6,0.1325669307683036,ttest_rel
random,Precision_NPV,MOR,grover_base,cutoff6,0.12044472790832522,wilcoxon
random,Precision_NPV,MOR,grover_base,cutoff6,0.28467067020072495,ttest_ind
random,Precision_NPV,MOR,grover_base,cutoff6,0.14127750644049156,ranksums
random,Precision_NPV,MOR,grover_base_rdkit,cutoff6,0.017946400050350923,ttest_rel
random,Precision_NPV,MOR,grover_base_rdkit,cutoff6,0.025637124030657623,wilcoxon
random,Precision_NPV,MOR,grover_base_rdkit,cutoff6,0.03785099858039162,ttest_ind
random,Precision_NPV,MOR,grover_base_rdkit,cutoff6,0.05460886523214059,ranksums
random,AUROC,DOR,RF,cutoff6,7.915024970019377e-06,ttest_rel
random,AUROC,DOR,RF,cutoff6,4.8602606066772885e-05,wilcoxon
random,AUROC,DOR,RF,cutoff6,2.032830790098023e-05,ttest_ind
random,AUROC,DOR,RF,cutoff6,4.788501677458368e-05,ranksums
random,AUROC,DOR,molbert,cutoff6,0.0005595266714806934,ttest_rel
random,AUROC,DOR,molbert,cutoff6,0.0012866311206026155,wilcoxon
random,AUROC,DOR,molbert,cutoff6,0.0003658935532283869,ttest_ind
random,AUROC,DOR,molbert,cutoff6,0.0006036108413660961,ranksums
random,AUROC,DOR,grover_base,cutoff6,0.1910282913426595,ttest_rel
random,AUROC,DOR,grover_base,cutoff6,0.15286069407970188,wilcoxon
